"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "th10", "th11", "th12", "th13", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3"
"G2P", 1702, 4, 1, -0.364350382546793, 0.778612692885184, 1.30678788397877, -0.801413043243827, 0.0227696044161521, 0.703591275496021, 1.38489978316527, 1.22508236598489, 0, 1.2621, -0.469, 0.6912, 1.5396, 0.0157360100774076, 0.298486555838388, 0.106759509475215, 0.0623144425868332, 0.0327660089335361, -0.81224019674371, 0.0649192648874857, 0.665588115805688, 1.27447198891752, 1.10472732222155, 0.120355043763337, 0.0108271534998833, -0.0421496604713336, 0.0380031596903335, 0.110427794247749
"G2P", 1702, 4, 1, -0.364350382546793, 0.778612692885184, 1.30678788397877, -0.801413043243827, 0.0227696044161521, 0.703591275496021, 1.38489978316527, 1.22508236598489, 1, 1.3984, -0.0286, 0.7863, 1.306, 0.111464238685264, 0.127714152873635, 0.126026388674728, 0.150203515821808, 0.128505094001358, -0.656738756291135, 0.244479649792267, 0.683961366372074, 1.24428307788896, 1.1861597985243, 0.0389225674605813, -0.144674286952692, -0.221710045376115, 0.019629909123947, 0.140616705276312
"G2P", 1702, 4, 1, -0.364350382546793, 0.778612692885184, 1.30678788397877, -0.801413043243827, 0.0227696044161521, 0.703591275496021, 1.38489978316527, 1.22508236598489, 2, 1.3295, -0.2683, 0.5639, 1.3533, 0.0659044684615087, 0.191658604641756, 0.0817588396705622, 0.103642424524211, 0.0736412204217874, -0.744927303724288, 0.0925340019977752, 0.5968110485544, 1.23157893709296, 1.18073401067492, 0.0443483553099646, -0.0564857395195386, -0.0697643975816231, 0.106780226941621, 0.153320846072304
"G2P", 1702, 4, 1, -2.42629795766399, -0.147093097381418, 0.106141661955158, -1.57338542587385, -0.728050933311542, 0.0066600885643896, 0.796779689284997, 1.14485754185499, 0, 1.3059, -2.3222, -0.3847, 0.358, 0.0142223242848308, 0.203097509573633, 0.100034088517307, 0.0330294589962774, 0.0178956081038148, -1.62840778881279, -0.700923599596136, -0.008335448562002, 0.777400270956592, 1.08098034048651, 0.0638772013684787, 0.0550223629389341, -0.0271273337154055, 0.0149955371263916, 0.0193794183284051
"G2P", 1702, 4, 1, -2.42629795766399, -0.147093097381418, 0.106141661955158, -1.57338542587385, -0.728050933311542, 0.0066600885643896, 0.796779689284997, 1.14485754185499, 1, 1.4457, -2.5975, -0.3087, 0.1838, 0.0620980566832459, 0.0930589282356231, 0.0739057536225643, 0.149643617443174, 0.0284381956450707, -1.86129686565699, -0.734557425464408, -0.0421646845995139, 0.731559608839817, 1.14204706105932, 0.00281048079566415, 0.287911439783136, 0.00650649215286658, 0.0488247731639035, 0.0652200804451798
"G2P", 1702, 4, 1, -2.42629795766399, -0.147093097381418, 0.106141661955158, -1.57338542587385, -0.728050933311542, 0.0066600885643896, 0.796779689284997, 1.14485754185499, 2, 1.436, -2.4173, -0.2132, 0.1903, 0.0750298817175226, 0.119506675410982, 0.0602912538478037, 0.110882435906457, 0.0317252977004793, -1.77845509024905, -0.6750210614896, -0.00773839181030855, 0.732696871145577, 1.11546562726972, 0.0293919145852641, 0.205069664375198, -0.0530298718219414, 0.0143984803746982, 0.0640828181394202
"G2P", 1702, 4, 1, -0.431351794607977, 0.341132546850234, 0.972431795527971, -0.888409300584323, -0.13272751335541, 0.504570033675943, 1.1915281514853, 1.37997800018183, 0, 1.3343, -0.5904, 0.319, 1.1589, 0.0156960897492252, 0.311813733213092, 0.1166369649236, 0.0399973306328764, 0.0376067333826506, -0.886668429936363, -0.0844899602929668, 0.460798608502786, 1.14512431529401, 1.25560032493005, 0.124377675251772, -0.00174087064796036, -0.0482375530624436, 0.0437714251731566, 0.0464038361912922
"G2P", 1702, 4, 1, -0.431351794607977, 0.341132546850234, 0.972431795527971, -0.888409300584323, -0.13272751335541, 0.504570033675943, 1.1915281514853, 1.37997800018183, 1, 1.4851, -0.2255, 0.3629, 0.8432, 0.109909481478836, 0.0869578219707621, 0.117029789290683, 0.139047023115375, 0.116567466391813, -0.757269456423384, 0.0467845807953392, 0.412161534517957, 1.05233505841162, 1.35193973606032, 0.0280382641215009, -0.131139844160939, -0.17951209415075, 0.092408499157986, 0.139193093073674
"G2P", 1702, 4, 1, -0.431351794607977, 0.341132546850234, 0.972431795527971, -0.888409300584323, -0.13272751335541, 0.504570033675943, 1.1915281514853, 1.37997800018183, 2, 1.4201, -0.3856, 0.2568, 0.9749, 0.0653737945190078, 0.156419365150026, 0.0854618074666382, 0.0906242681304819, 0.078166166763568, -0.817042985457094, -0.0426102583403075, 0.403531777415887, 1.09443009752759, 1.3357017043611, 0.0442762958207303, -0.0713663151272295, -0.0901172550151028, 0.101038256260056, 0.0970980539577035
"G2P", 1702, 4, 1, -1.7122505122273, -1.2430042943004, 0.882543147489093, -1.59339044084363, -0.853031180292073, -0.0272359566381617, 0.91877384565459, 0.936343979165094, 0, 1.146, -2.0259, -1.0842, 0.8918, 0.014853877243038, 0.231549065448868, 0.0863140893457939, 0.109900315976661, 0.0114126526355851, -1.37561984880767, -0.846883258272315, -0.0460228929339113, 0.941079475680324, 0.855968759278565, 0.0803752198865285, -0.21777059203596, -0.00614792201975844, 0.0187869362957496, -0.0223056300257348
