"mode", "seed", "ncat", "p11", "p12", "p13", "th10", "th11", "th12", "info", "p21", "p22", "p23", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "dth0", "dth1", "dth2"
"G2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804133, 1.23833303651087, 2, 1.2848, 0.4496, 1.1249, 0.010553183362759, 0.00563933366831169, 0.00502995263584107, 0.085964367444422, 0.0373147215779422, -0.460274216705033, 0.485669682135834, 1.10626727151053, -0.0440848526407099, -0.0527709853317019, 0.132065765000347
"G2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 0, 1.3479, -0.1695, 0.4821, 0.00214020772096993, 0.0229898445459425, 0.0157552076060115, 0.016390739539247, 0.00826176342110745, -0.707017574217438, 0.100206230336983, 0.842414934625934, -0.0116900507152797, -0.0116838978792481, 0.0230824234549104
"G2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 1, 1.4948, -0.0093, 0.3222, 0.0112988892211985, 0.0043282811983176, 0.0052001747048319, 0.0496266534159943, 0.0140844107732863, -0.662527006152352, 0.10844069719135, 0.803566662883653, -0.056180618780366, -0.0199183647336152, 0.0619306951971922
"G2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 2, 1.4971, -0.0093, 0.3163, 0.0115066826440797, 0.00436865412390959, 0.00519631185195566, 0.0502358830953008, 0.0127197845534289, -0.662836447698703, 0.106510824283658, 0.801265297804001, -0.0558711772340151, -0.017988491825923, 0.0642320602768442
"G2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 0, 1.2821, 0.3413, 1.109, 0.00206787611279917, 0.0235789291596973, 0.0142643499687804, 0.0458330171398672, 0.0319171824894213, -0.497901771017325, 0.443960696205545, 1.09792620435638, -0.00139814125851229, -0.0451377123492767, 0.0652888084232304
"G2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 1, 1.4346, 0.5121, 0.9277, 0.0107083889079871, 0.00477914657703382, 0.00533014110933584, 0.0755229575811419, 0.0598280456658389, -0.449293192684311, 0.483432617447175, 1.07689184517835, -0.0500067195915265, -0.0846096335909062, 0.0863231676012639
"G2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 2, 1.433, 0.5002, 0.9089, 0.0108337568080118, 0.00509372103820855, 0.00526901957367945, 0.0748976313591886, 0.0525099269947937, -0.45346972070575, 0.473083234771527, 1.06722556427457, -0.0458301915700874, -0.0742602509152583, 0.0959894485050452
"G2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 0, 1.0685, -1.7225, 0.1704, 0.000929687364176847, 0.0111961653670963, 0.00519213660477535, 0.0443752366118572, 0.00653992172603926, -1.20206521002572, -0.359851635825812, 0.640086847144712, -0.0762850861543189, 0.00924884600182319, 0.00159039339083678
"G2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 1, 1.0816, -1.4947, 0.05, 0.00752273372856223, 0.00280433460933899, 0.0030936697615177, 0.087641620807203, 0.00569087253269911, -1.13210106622471, -0.358650898941468, 0.601808057320349, -0.146249229955329, 0.00804810911747961, 0.0398691832151996
"G2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 2, 1.0766, -1.5308, 0.0762, 0.00613346702495516, 0.00345046152265311, 0.00286085535151895, 0.0813342924900323, 0.00410108352532652, -1.14130137433092, -0.35640259776593, 0.609587418903227, -0.137048921849115, 0.00579980794194163, 0.0320898216323214
"G2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 0, 1.126, 0.1526, 1.5186, 0.00146648107595342, 0.0178019078725101, 0.00885031168145643, 0.052954738935223, 0.0151099468654127, -0.541688548447953, 0.437344553045545, 1.17358343780328, -0.000999486616130474, -0.0213686917838034, 0.0891907683846589
"G2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 1, 1.1973, 0.3346, 1.2873, 0.0101918049930368, 0.00441704731293675, 0.00452063114858727, 0.0877686783105358, 0.0350955948922375, -0.490411398736282, 0.465608527537896, 1.12893185709877, -0.0522766363278016, -0.0496326662761543, 0.133842349089164
"G2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 2, 1.1837, 0.2927, 1.2742, 0.00923731859676669, 0.00525066576473124, 0.00434455311714003, 0.0896657296062783, 0.0206797563824626, -0.502927051179728, 0.445221453204392, 1.11552072164529, -0.0397609838843556, -0.0292455919426501, 0.147253484542644
"G2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 0, 1.3044, -0.9544, -0.2289, 0.00209911721835454, 0.0235338385117176, 0.0148098740152496, 0.0377061235833371, 0.0278429089302747, -1.03905036769805, -0.368247412654566, 0.541475955471469, -0.0520189748241029, 0.0393758194251135, 0.0029709207151799
"G2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 1, 1.4561, -0.7804, -0.3971, 0.010958289716098, 0.00464785891124495, 0.00530382681170457, 0.0679951221315026, 0.0503244384691475, -1.01254426980046, -0.400041096631331, 0.493078358195402, -0.0785250727216904, 0.0711695034018787, 0.0513685179912472
"G2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 2, 1.4558, -0.7658, -0.3884, 0.0110955418864505, 0.00485265503614775, 0.00526831496301985, 0.0675099402601653, 0.0448061436229259, -1.00537229674852, -0.392237049218631, 0.496346861272427, -0.0856970457736341, 0.0633654559891785, 0.0481000149142221
"G2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 0, 1.1995, -0.0594, 0.9971, 0.00180947153586207, 0.02140668602698, 0.0120161299794162, 0.0312075679250466, 0.0138212411237525, -0.632473263835444, 0.267899315376229, 1.00990167498438, -0.00597066161540494, -0.0195461866460396, 0.0500403304831383
"G2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 1, 1.3023, 0.1382, 0.7923, 0.0119287447810301, 0.00467893645418984, 0.00533339606916251, 0.0699423096322658, 0.0303858997982909, -0.575458906409164, 0.291325280329842, 0.965803482038994, -0.0629850190416847, -0.0429721515996529, 0.0941385234285216
"G2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 2, 1.2947, 0.1199, 0.7736, 0.0118758155058078, 0.00503869810025683, 0.00524362050976105, 0.0713306249260844, 0.0215054200807694, -0.581349552595243, 0.278766385472944, 0.954683083947477, -0.0570943728556063, -0.0304132567427548, 0.105258921520038
"G2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 0, 1.0429, -1.3096, 1.1532, 0.000505352149251437, 0.00601221005252351, 0.0028126519108429, 0.0124556985753458, 0.000321586497534964, -1.03780220778895, -0.0315702734033695, 0.982136621219945, -0.0177037125000896, 0.000454791986290008, 0.0123209175373828
"G2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 1, 1.0291, -1.2105, 1.0625, 0.00437714246262485, 0.00169827171367204, 0.00192438677260764, 0.047279384592095, 0.0000781617174398479, -0.993355772189242, -0.0310049440562177, 0.94113430278194, -0.0621501480997962, -0.000110537360861807, 0.0533232359753882
"G2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 2, 1.0266, -1.2301, 1.0807, 0.00361422498022372, 0.00207237329921327, 0.00174486215544428, 0.0431805378735222, 0.000096234698615198, -0.998524868191198, -0.030979385001127, 0.946013573883169, -0.0569810520978407, -0.0001360964159525, 0.0484439648741594
"G2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 0, 1.2602, 0.2327, 1.0663, 0.00202447461821292, 0.0233336347594898, 0.0138552006470337, 0.0411288731047392, 0.0260803272907897, -0.534378820277555, 0.391419740540429, 1.06869658728186, -0.00248419064335859, -0.036883152565764, 0.0608951103312512
"G2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 1, 1.4015, 0.4123, 0.8771, 0.0112146734258424, 0.00480565281720133, 0.00538757254388536, 0.0728337944623338, 0.0508461066752597, -0.483233953036197, 0.426443841628686, 1.04089245370608, -0.0536290578847167, -0.0719072536540215, 0.0886992439070275
"G2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 2, 1.3983, 0.3991, 0.8577, 0.0113212432095291, 0.00513406094885342, 0.005324973867929, 0.0728105412693367, 0.0429870129010456, -0.487836990154032, 0.415329404625231, 1.03057246972652, -0.0490260207668817, -0.060792816650566, 0.0990192278865942
"G2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 0, 1.3001, -0.2363, 0.5235, 0.0020853400031054, 0.0231408742598499, 0.014968422149652, 0.0170149173977798, 0.00650714217243553, -0.72481612127136, 0.0892614789749016, 0.846907072714544, -0.0132223839505334, -0.00920248871254825, 0.0246780267914578
"G2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 1, 1.4361, -0.0606, 0.3482, 0.0119107305606857, 0.0044949776308025, 0.00537430042107682, 0.0539854858919951, 0.012081630457215, -0.676196976375228, 0.0971449959105266, 0.803563104666964, -0.0618415288466653, -0.0170860056481733, 0.0680219948390376
"G2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 2, 1.4366, -0.0607, 0.3407, 0.0121666071952696, 0.0045391558742877, 0.00536507101088724, 0.055104080956085, 0.0103042413072478, -0.67631757951286, 0.0946313880690283, 0.800258023540221, -0.0617209257090331, -0.0145723978066749, 0.0713270759657813
"G2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 0, 1.035, -0.571, 1.9352, 0.000492714036468996, 0.0057480396466068, 0.00256135166602193, 0.0313845731418529, 0.00234636754036773, -0.769357713581887, 0.271613797775516, 1.24201445665147, -0.00207832049282586, -0.00331826479790004, 0.0542184839012403
"G2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 1, 1.0269, -0.5084, 1.7965, 0.00384859900575583, 0.00153871822172378, 0.00171417581809308, 0.063257048686669, 0.000579732032369582, -0.743867515911404, 0.267475668074897, 1.19019678043049, -0.0275685181633092, 0.000819864902719181, 0.106036160122212
"G2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 2, 1.0252, -0.5215, 1.8255, 0.00309511158653571, 0.00190018201007417, 0.00152077760846287, 0.0583703759795508, 0.000257704063288412, -0.747733975652355, 0.267931084396235, 1.19795078561216, -0.023702058422358, 0.000364448581381127, 0.0982821549405437
"G2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 0, 1.1808, -1.2778, -0.1769, 0.00176184243124044, 0.0210609915638181, 0.0113081620718885, 0.0461193442809602, 0.0196784876213369, -1.11525795506852, -0.407689647378409, 0.542690922258385, -0.0748541080047953, 0.0278295840810857, 0.00183262527468997
"G2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 1, 1.2862, -1.064, -0.3696, 0.0111704617680148, 0.0048048133773923, 0.00519142350052751, 0.080039599733697, 0.0442410755393098, -1.07991956776441, -0.442426392338988, 0.488291163407566, -0.110192495308904, 0.0625663290416645, 0.0562323841255086
"G2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 2, 1.2754, -1.0396, -0.341, 0.0108834331471495, 0.00547117648748039, 0.00505168183538488, 0.0817120116650346, 0.0310684066223076, -1.06414228064472, -0.423797425303913, 0.497282879821527, -0.125969782428602, 0.0439373620065894, 0.0472406677115482
"G2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 0, 1.1728, -1.7238, -0.6556, 0.00176534121952191, 0.0206225232648577, 0.0107335302427879, 0.0808403488241452, 0.0326899633094665, -1.28665494772584, -0.65923604901444, 0.385377118584088, -0.13215170462203, 0.0462305894657263, -0.00203606413738988
"G2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 1, 1.3007, -1.5, -0.8306, 0.00926110843859056, 0.00506189708937467, 0.00499163781704703, 0.103404833741751, 0.0747454109885829, -1.2810960221558, -0.718711433493918, 0.339298934517302, -0.137710630192072, 0.105705973945205, 0.0440421199293968
"G2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 2, 1.2846, -1.4658, -0.7904, 0.00874756621946464, 0.00629364682422438, 0.00477025785098314, 0.10555177960551, 0.0547996800868946, -1.25647286334498, -0.690503910341307, 0.350702647525021, -0.162333789002886, 0.0774984507925931, 0.0326384069216773
"G2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 0, 1.1008, -1.9936, -0.5773, 0.00140207858500239, 0.0167521745139037, 0.00787361558080689, 0.0912692937259398, 0.0195928087411417, -1.32310410131906, -0.650750825924702, 0.40286804277856, -0.155632083975435, 0.0277084158467047, -0.00107240870230446
"G2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 1, 1.184, -1.7181, -0.7357, 0.00857952726038859, 0.00444724817220156, 0.00395655598723769, 0.116196472540088, 0.0471698499758117, -1.29298304491202, -0.689750651648894, 0.362417441674292, -0.185753140382473, 0.0667082415708972, 0.0393781924019641
"G2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 2, 1.169, -1.7222, -0.6852, 0.00709396868671806, 0.00560190620124789, 0.00377118159062586, 0.116731143079819, 0.0313515055485285, -1.28312271890654, -0.667380134425541, 0.376339450907268, -0.195613466387954, 0.0443377243475443, 0.0254561831689876
"G2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 0, 1.2191, 0.2983, 1.2473, 0.0019178450266424, 0.0225117784209958, 0.0126210518285654, 0.0489304715010248, 0.0260474789934371, -0.50565929984291, 0.449660314477486, 1.12484722716063, -0.00103874638915469, -0.036836698058147, 0.0763187513396919
"G2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 1, 1.3485, 0.4841, 1.0443, 0.0110089011706487, 0.00491707180684431, 0.00534165933970575, 0.0802665613508692, 0.0547064635004451, -0.453450125193477, 0.490190239051137, 1.09866121167997, -0.0532479210385882, -0.0773666226317982, 0.102504766820357
"G2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 2, 1.3412, 0.4626, 1.0193, 0.0109589177334091, 0.00548204657728223, 0.00523010213907024, 0.080828316908683, 0.0432379738070341, -0.460431101828898, 0.473971345386779, 1.08403367919484, -0.0462669444031675, -0.0611477289674403, 0.117132299305487
"G2P", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.928992780877969, -0.072127351482729, 0.804552682154323, 0, 1.1592, -0.7751, 0.4941, 0.00156300662535825, 0.0187146203167512, 0.0101945822521384, 0.0188207725231101, 0.00313802642454903, -0.900613498376336, -0.0765651910114114, 0.78913884615837, -0.0283792825016331, 0.00443783952868239, 0.0154138359959529
"G2P", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.928992780877969, -0.072127351482729, 0.804552682154323, 1, 1.2251, -0.5719, 0.2927, 0.0117832087702291, 0.00425097140053066, 0.00503088927264189, 0.0660724955255031, 0.0074952427548574, -0.843349017455672, -0.082727225439927, 0.729389443441106, -0.085643763422297, 0.010599873957198, 0.075163238713217
"G2P", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.928992780877969, -0.072127351482729, 0.804552682154323, 2, 1.216, -0.5682, 0.3037, 0.011606827627466, 0.00452948229921588, 0.00494798134206742, 0.067206425775904, 0.00410407174802956, -0.838681026887612, -0.0779313854097447, 0.731339218378352, -0.0903117539903574, 0.00580403392701566, 0.0732134637759715
"G2P", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.670981174113731, 0.267230916543504, 1.14015706281926, 0, 1.1144, -0.2071, 1.2995, 0.001304120586339, 0.0158826829861016, 0.00796647854450218, 0.0341283169924821, 0.00842141225115362, -0.666310940651476, 0.27914059196342, 1.08244593206428, -0.00467023346225437, -0.0119096754199164, 0.0577111307549791
"G2P", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.670981174113731, 0.267230916543504, 1.14015706281926, 1, 1.1585, -0.0267, 1.084, 0.0102544305448395, 0.00392851818824528, 0.00432078853353961, 0.0766569231916671, 0.0181891189187957, -0.611496166580513, 0.292954215206082, 1.02427480617775, -0.0594850075332181, -0.0257232986625779, 0.115882256641508
"G2P", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.670981174113731, 0.267230916543504, 1.14015706281926, 2, 1.1475, -0.061, 1.0818, 0.00933739197447134, 0.00448445760021844, 0.00416158004410821, 0.0767654613134575, 0.0090055546759572, -0.621523299906125, 0.279966694102935, 1.01739498886795, -0.0494578742076053, -0.0127357775594311, 0.122762073951303
"G2P", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.947298384927001, -0.0614228836530598, 0.839472650337527, 0, 1.1248, -0.8649, 0.6163, 0.00132249974734715, 0.016009426831047, 0.00835217852762121, 0.0181638569734247, 0.00207004833820997, -0.920210354479786, -0.0643503740877243, 0.823742249621118, -0.0270880304472148, 0.00292749043466443, 0.0157304007164092
"G2P", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.947298384927001, -0.0614228836530598, 0.839472650337527, 1, 1.1648, -0.6709, 0.4251, 0.0106627884658477, 0.00383452376842653, 0.0045354823837856, 0.066198273792922, 0.00513608091910512, -0.861273975614112, -0.068686398946304, 0.764016194633317, -0.0860244093128889, 0.00726351529324413, 0.0754564557042098
"G2P", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.947298384927001, -0.0614228836530598, 0.839472650337527, 2, 1.1544, -0.6739, 0.4416, 0.0101816730819079, 0.00424242914564379, 0.0044086707298753, 0.0662998737767954, 0.00208217745366132, -0.858264320750204, -0.0643675272472952, 0.767006904783355, -0.0890340641767966, 0.00294464359423532, 0.072465745554172
