"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "th10", "th11", "th12", "th13", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3"
"Gn2P", 1703, 4, 1, 1.37793390645166, 1.45539821703294, 1.82309850258371, -0.282130108830099, 0.692161188094466, 1.32336026210076, 1.86747710510239, 0.743397655569811, 2, 1.7366, 1.2467, 1.5216, 2.0069, 0.0579657015531609, 0.182386681253355, 0.0709560071699189, 0.173947570661601, 0.197955666576164, -0.224159436980045, 1.03457215983548, 1.30563840496863, 1.85693704947142, 0.743203405967185, 0.00019424960262604, -0.0579706718500542, -0.342410971741019, 0.0177218571321291, 0.0105400556309618
"Gn2P", 1703, 4, 1, -0.28393004614517, 0.849517604995017, 0.969183194822615, -0.778627772702211, 0.0250037611771264, 0.664608137151019, 1.30836730794459, 1.30907982680384, 0, 1.3544, -0.3925, 0.6723, 1.2981, 0.0189811302764983, 0.365604146462276, 0.115861846740058, 0.0478736071531929, 0.0417997843257478, -0.811654577284613, 0.0851405854642865, 0.624294017122271, 1.25512171359659, 1.26141783076378, 0.0476619960400542, 0.0330268045824017, -0.0601368242871601, 0.0403141200287482, 0.0532455943479997
"Gn2P", 1703, 4, 1, -0.28393004614517, 0.849517604995017, 0.969183194822615, -0.778627772702211, 0.0250037611771264, 0.664608137151019, 1.30836730794459, 1.30907982680384, 1, 1.4631, 0.0554, 0.515, 1.3335, 0.136034569443371, 0.209960389810807, 0.150197253632168, 0.114355506794212, 0.102131899395081, -0.634718009698419, 0.192070300681399, 0.606457075250066, 1.32585825493712, 1.28217126762793, 0.0269085591759015, -0.143909763003792, -0.167066539504272, 0.058151061900953, -0.0174909469925359
"Gn2P", 1703, 4, 1, -0.28393004614517, 0.849517604995017, 0.969183194822615, -0.778627772702211, 0.0250037611771264, 0.664608137151019, 1.30836730794459, 1.30907982680384, 2, 1.4332, -0.2286, 0.5979, 1.2333, 0.0514758045161577, 0.287496199023639, 0.101851552294518, 0.06315439531083, 0.0654402745194964, -0.755080363157607, 0.1195080329393, 0.602028338443591, 1.2578485836487, 1.3525314077036, -0.0434515808997633, -0.023547409544604, -0.0945042717621741, 0.0625797987074286, 0.0505187242958878
"Gn2P", 1703, 4, 1, -1.26580376302707, -0.293484101647757, 0.27474308485681, -1.27684271671118, -0.574348339259192, 0.0760578606604032, 0.839889957993027, 1.33415978965527, 0, 1.3696, -1.368, -0.3688, 0.4631, 0.0137101018910589, 0.23985457956305, 0.0768529190284049, 0.0322932731728174, 0.0345873514356338, -1.29957781845895, -0.536507678375847, 0.0296150030619759, 0.847994430793852, 1.32572657253006, 0.00843321712521239, 0.022735101747769, -0.0378406608833449, 0.0464428575984274, -0.0081044728008246
"Gn2P", 1703, 4, 1, -1.26580376302707, -0.293484101647757, 0.27474308485681, -1.27684271671118, -0.574348339259192, 0.0760578606604032, 0.839889957993027, 1.33415978965527, 1, 1.501, -0.8068, -0.2537, 0.0942, 0.14816375701642, 0.0647582564324857, 0.188015515853891, 0.180010785153193, 0.144607851965891, -1.05562765459965, -0.360812443254316, -0.0548494105966273, 0.7059305058058, 1.3238926769285, 0.0102671127267688, -0.221215062111527, -0.213535896004876, 0.13090727125703, 0.133959452187227
"Gn2P", 1703, 4, 1, -1.26580376302707, -0.293484101647757, 0.27474308485681, -1.27684271671118, -0.574348339259192, 0.0760578606604032, 0.839889957993027, 1.33415978965527, 2, 1.4221, -1.3295, -0.3358, 0.361, 0.0324738955039462, 0.196312988648009, 0.0692055672961412, 0.0455233346289539, 0.0476730634130761, -1.30479945858517, -0.527293148331748, 0.00820528567357341, 0.813626796698387, 1.38471507045844, -0.0505552808031708, 0.0279567418739921, -0.0470551909274436, 0.0678525749868298, 0.0262631612946406
"Gn2P", 1703, 4, 1, -1.14381927312856, -0.439877598634804, -0.0605018862963589, -1.29392826309921, -0.644881337606994, -0.0368078614607448, 0.725182166385841, 1.37398181583602, 0, 1.4315, -1.3138, -0.5155, 0.1836, 0.0166680968532029, 0.333911855635299, 0.102782748684369, 0.0445773939078982, 0.0510477434244277, -1.30066288220515, -0.593142690244651, -0.108506736593439, 0.734434450957718, 1.34447639129636, 0.029505424539658, 0.0067346191059392, -0.0517386473623437, 0.0716988751326941, -0.00925228457187655
"Gn2P", 1703, 4, 1, -1.14381927312856, -0.439877598634804, -0.0605018862963589, -1.29392826309921, -0.644881337606994, -0.0368078614607448, 0.725182166385841, 1.37398181583602, 1, 1.6391, -0.9208, -0.3598, -0.1829, 0.136003779646144, 0.102019808637597, 0.182656950202361, 0.15442415610501, 0.142346880768837, -1.15776357148138, -0.457778789713441, -0.197371057634692, 0.598459819036423, 1.3665997046396, 0.00738211119641141, -0.13616469161783, -0.187102547893553, 0.160563196173947, 0.126722347349418
"Gn2P", 1703, 4, 1, -1.14381927312856, -0.439877598634804, -0.0605018862963589, -1.29392826309921, -0.644881337606994, -0.0368078614607448, 0.725182166385841, 1.37398181583602, 2, 1.5324, -1.2365, -0.4802, 0.0416, 0.0454201778203845, 0.237379803655453, 0.0843261150955022, 0.0681520993809167, 0.0753956085769036, -1.30067792551334, -0.582202117679781, -0.15137141922394, 0.686714215058071, 1.43399353242749, -0.0600117165914773, 0.00674966241412833, -0.0626792199272135, 0.114563557763195, 0.0384679513277699
