"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"G2P",1702,4,1,0.526457900584996,1.02344223142828,1.42730645060284,-0.518832508457216,0.328665230366928,0.946468821068241,1.54502326585953,2,1.5521,0.5066,0.8902,1.4866,0.0106916250862855,0.0222922947795678,0.0111828196261559,0.128366983826045,0.119457385774997,-0.45783713565631,0.490713839715012,0.817820271690717,1.40580511476322
"G2P",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.556691685048944,0.267811142429687,0.86919380854992,1.45960098553962,0,1.3761,0.1871,0.937,1.5258,0.00282289871068391,0.0625559997402468,0.0213132528416247,0.0868553228828135,0.0704865198836306,-0.566241047312377,0.36084040946775,0.79013304754753,1.33639729372498
"G2P",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.556691685048944,0.267811142429687,0.86919380854992,1.45960098553962,1,1.6629,0.5361,0.8305,1.2832,0.0148861787605498,0.017433760092149,0.0143758080093084,0.149901333890943,0.147088367176278,-0.451700373707029,0.499061426763601,0.762290725005832,1.34147604796888
"G2P",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.556691685048944,0.267811142429687,0.86919380854992,1.45960098553962,2,1.589,0.4263,0.8041,1.3017,0.0114462806788264,0.0254198865477944,0.0126592192426903,0.130671555716744,0.123284361846359,-0.490594222234282,0.438081797132401,0.740333396573624,1.32419697645714
"G2P",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.52006591034128,-0.64108998743883,0.140145915057218,0.944033591913731,0,1.2257,-2.2375,-0.2681,0.7397,0.00165232159089612,0.0232157653393063,0.0111922691972111,0.0180794573461909,0.0111116166760201,-1.52406295103388,-0.622002918682153,0.13767855173936,0.913684181672868
"G2P",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.52006591034128,-0.64108998743883,0.140145915057218,0.944033591913731,1,1.3256,-2.3861,-0.1776,0.526,0.00882098755229283,0.0110101648821382,0.00850536117943372,0.0887303075109457,0.0181750473451353,-1.67063066950905,-0.631703477961535,0.110097779044706,0.855537681597459
"G2P",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.52006591034128,-0.64108998743883,0.140145915057218,0.944033591913731,2,1.3074,-2.2694,-0.0973,0.5407,0.0102281523567848,0.0129474701927102,0.00720661621041037,0.0687714354791901,0.0332399976052375,-1.6092623717054,-0.583519293758252,0.139591341774666,0.8565845192531
"G2P",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.646850283861005,0.175015743410758,0.89696144254325,1.72154728755604,0,1.3322,-0.009,0.6654,2.6593,0.00196635594696945,0.0276340622526766,0.0140925378166917,0.0380802531538272,0.0290662507921684,-0.637949373753331,0.208367695932828,0.859249533703928,1.77799775889999
"G2P",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.646850283861005,0.175015743410758,0.89696144254325,1.72154728755604,1,1.4853,0.155,0.573,2.9135,0.00844423620184391,0.0102046408257131,0.00865528780932735,0.157063045765358,0.0438647163296877,-0.591628853652034,0.250184687972062,0.885917449171669,2.02130294640169
"G2P",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.646850283861005,0.175015743410758,0.89696144254325,1.72154728755604,2,1.4789,0.1443,0.4936,2.7586,0.00995937540826872,0.013518016172322,0.00712130978104962,0.125476964902765,0.0428831342502256,-0.595356878129326,0.219460693226417,0.83745063642157,1.95566139315761
