"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "p15", "th10", "th11", "th12", "th13", "th14", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "p25", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "th24", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3", "dth4"
"G2P", 1701, 5, 1, -0.708321728475409, 0.330525748937335, 0.524712280249824, 0.829022942630507, -1.00354122955429, -0.308136249490362, 0.215932812987439, 0.693810624067754, 1.26074478232406, 1.90715458561424, 2, 1.6225, -0.5833, 0.0963, 0.5072, 0.9695, 0.0608862052805001, 0.515089656878944, 0.167529737015459, 0.108075544808568, 0.107108095625214, -0.957213689092172, -0.172190780095893, 0.217292560959564, 0.528264385722059, 1.15892730185418, 1.81590474383688, 0.0912498417773606, -0.0463275404621221, -0.135945469394469, -0.00135974797212485, 0.165546238345695, 0.101817480469883
"G2P", 1701, 5, 1, -0.2115003095155, 0.0643111349863969, 1.28567195198167, 1.55374485803516, -0.860941295696567, -0.135455946112676, 0.452083446160319, 1.0123951952421, 1.61495049951246, 1.61483847190287, 0, 1.4386, -0.4669, 0.1978, 1.1608, 1.8213, 0.013516628746006, 0.295767868401751, 0.110953624001388, 0.0541925368805496, 0.0318888213009017, -0.858708719289956, -0.0895103649044689, 0.437320293162779, 0.970698186034547, 1.51193796059367, 1.47053111052776, 0.144307361375113, -0.00223257640661101, -0.0459455812082067, 0.0147631529975399, 0.041697009207552, 0.103012538918784
"G2P", 1701, 5, 1, -0.2115003095155, 0.0643111349863969, 1.28567195198167, 1.55374485803516, -0.860941295696567, -0.135455946112676, 0.452083446160319, 1.0123951952421, 1.61495049951246, 1.61483847190287, 1, 1.559, -0.2185, 0.3128, 1.0536, 1.5562, 0.0639506931346052, 0.0471797514378335, 0.100359504276143, 0.125203927705758, 0.100769709228976, -0.766477071819178, 0.0330702709676217, 0.469582996828586, 0.903258505373921, 1.44513150534627, 1.59868744243971, 0.0161510294631659, -0.0944642238773883, -0.168526217080297, -0.0174995506682675, 0.109136689868179, 0.169818994166189
"G2P", 1701, 5, 1, -0.2115003095155, 0.0643111349863969, 1.28567195198167, 1.55374485803516, -0.860941295696567, -0.135455946112676, 0.452083446160319, 1.0123951952421, 1.61495049951246, 1.61483847190287, 2, 1.5268, -0.2772, 0.1478, 1.0701, 1.6443, 0.0541672610915765, 0.123461547039578, 0.0740721681348801, 0.0927798418617367, 0.0672958149045033, -0.788514067584215, -0.0451710238490083, 0.406852987195951, 0.923413482467165, 1.47466548572709, 1.54966536283295, 0.0651731090699168, -0.0724272281123519, -0.0902849222636673, 0.0452304589643676, 0.0889817127749342, 0.140285013785368
"G2P", 1701, 5, 1, -1.77918196338117, -1.00976496616936, 1.10995875161445, 1.55618182095319, -1.54965552217956, -0.785856606384828, 0.00696078411065372, 0.782176348488406, 1.51322374312378, 1.18956224436971, 0, 1.2465, -1.9336, -0.8835, 0.9297, 1.8027, 0.0108651619283964, 0.16508501101188, 0.0761241860330937, 0.0845634410289242, 0.0155035533426383, -1.42612204337934, -0.810202135847958, 0.012012123516565, 0.800702541577065, 1.37346353153341, 1.09504892775901, 0.0945133166106951, -0.123533478800223, 0.02434552946313, -0.0050513394059113, -0.0185261930886591, 0.139760211590368
"G2P", 1701, 5, 1, -1.77918196338117, -1.00976496616936, 1.10995875161445, 1.55618182095319, -1.54965552217956, -0.785856606384828, 0.00696078411065372, 0.782176348488406, 1.51322374312378, 1.18956224436971, 1, 1.3507, -1.6766, -1.031, 0.9262, 1.6044, 0.053153781097112, 0.0618793396118019, 0.0576279437730755, 0.105173093502626, 0.0381152199718472, -1.390471308361, -0.852241408826265, -0.0275587413373825, 0.796755111867475, 1.35780108042133, 1.1841045661227, 0.00545767824700705, -0.159184213818556, 0.0663848024414373, 0.0345195254480362, -0.0145787633790699, 0.155422662702448
"G2P", 1701, 5, 1, -1.77918196338117, -1.00976496616936, 1.10995875161445, 1.55618182095319, -1.54965552217956, -0.785856606384828, 0.00696078411065372, 0.782176348488406, 1.51322374312378, 1.18956224436971, 2, 1.3169, -1.7132, -0.9527, 0.9655, 1.599, 0.0429958613779467, 0.0830839317268865, 0.0508624231216372, 0.109806252666584, 0.0181427222865256, -1.38500162772891, -0.818976320587936, 0.0033525913772465, 0.796553377533622, 1.33473137023978, 1.15527694409556, 0.0342853002741512, -0.164653894450648, 0.0331197142031081, 0.00360819273340722, -0.0143770290452162, 0.178492372883996
"G2P", 1701, 5, 1, -1.40761150338991, -0.623750202168273, 0.0328684903086568, 0.559418024797222, -1.410577887116, -0.776824766369431, -0.230487983311189, 0.324202063691944, 1.00666398122491, 1.76831883775311, 0, 1.452, -1.5357, -0.6867, 0.0354, 0.7636, 0.0154784095197589, 0.403905688915387, 0.128494992643654, 0.0384800550673435, 0.0405469388591581, -1.38202989570439, -0.722762434985405, -0.216549900929968, 0.265387004495754, 1.00314711146636, 1.59060005583096, 0.177718781922152, -0.0285479914116062, -0.0540623313840257, -0.0139380823812212, 0.0588150591961897, 0.00351686975854459
"G2P", 1701, 5, 1, -1.40761150338991, -0.623750202168273, 0.0328684903086568, 0.559418024797222, -1.410577887116, -0.776824766369431, -0.230487983311189, 0.324202063691944, 1.00666398122491, 1.76831883775311, 1, 1.5818, -1.3273, -0.5246, 0.0977, 0.4331, 0.0882294348746523, 0.189073751606088, 0.130959182620902, 0.11671215189958, 0.105678232742067, -1.33492689135116, -0.635447934198467, -0.149781527443576, 0.189403640820837, 0.873570016887692, 1.7206915324391, 0.0476273053140093, -0.0756509957648381, -0.141376832170964, -0.0807064558676125, 0.134798422871107, 0.133093964337216
"G2P", 1701, 5, 1, -1.40761150338991, -0.623750202168273, 0.0328684903086568, 0.559418024797222, -1.410577887116, -0.776824766369431, -0.230487983311189, 0.324202063691944, 1.00666398122491, 1.76831883775311, 2, 1.52, -1.3897, -0.5967, 0.0289, 0.5812, 0.0480251601150395, 0.261261935223472, 0.104316082316555, 0.0852069360299662, 0.0807523495448224, -1.3415338254631, -0.667526151875576, -0.195077923880483, 0.210695639253174, 0.932838108656363, 1.67544545144834, 0.0928733863047686, -0.0690440616529029, -0.109298614493855, -0.0354100594307055, 0.11350642443877, 0.073825872568546
"G2P", 1701, 5, 1, -1.83941943301491, -0.00308927650880059, 0.190998280555528, 1.27160823580611, -1.39755957746754, -0.627631057734068, 0.00811586519060535, 0.601538340682575, 1.27915919019049, 1.58547897722251, 0, 1.3847, -1.776, -0.2629, 0.3677, 1.3641, 0.0171725624619784, 0.391505357706725, 0.126496155123521, 0.043002547473938, 0.0371079365823567, -1.45706997710377, -0.591751716079936, 0.0341991141026331, 0.542037644902945, 1.26513735180257, 1.44518427065355, 0.140294706568962, 0.0595103996362298, -0.0358793416541324, -0.0260832489120277, 0.05950069577963, 0.0140218383879154
"G2P", 1701, 5, 1, -1.83941943301491, -0.00308927650880059, 0.190998280555528, 1.27160823580611, -1.39755957746754, -0.627631057734068, 0.00811586519060535, 0.601538340682575, 1.27915919019049, 1.58547897722251, 1, 1.5589, -2.3026, -0.2374, 0.2176, 0.7535, 0.119447057524193, 0.205733786816906, 0.197728263143014, 0.251099886725806, 0.135788946326282, -1.82038749649838, -0.698364403874682, -0.00697599112510861, 0.339768248054891, 1.02872403954464, 1.57076966907976, 0.0147093081427558, 0.422827919030835, 0.070733346140614, 0.015091856315714, 0.261770092627683, 0.250435150645848
"G2P", 1701, 5, 1, -1.83941943301491, -0.00308927650880059, 0.190998280555528, 1.27160823580611, -1.39755957746754, -0.627631057734068, 0.00811586519060535, 0.601538340682575, 1.27915919019049, 1.58547897722251, 2, 1.4477, -1.7842, -0.1336, 0.309, 1.2363, 0.0455143053052074, 0.330843496669513, 0.115314930981187, 0.0781433748119215, 0.0669593276767328, -1.4998441867637, -0.55619276203511, 0.0594221440115811, 0.500551005274353, 1.23294677211445, 1.50523268140727, 0.0802462958152419, 0.102284609296158, -0.0714382956989583, -0.0513062788209758, 0.100987335408222, 0.0462124180760359
"G2P", 1701, 5, 1, -0.140580019009605, 0.129452099741414, 1.15438713202108, 1.51406037490271, -0.834057513419684, -0.114710901498242, 0.451105915068895, 0.987364744885506, 1.57905749667158, 1.66595182389296, 0, 1.4612, -0.4042, 0.2375, 1.0822, 1.7552, 0.0145163534975605, 0.35692746115176, 0.120818781494536, 0.0527531670116729, 0.0408019834123222, -0.834769773899101, -0.0560375951488946, 0.434010970077647, 0.933286899335785, 1.49388256824602, 1.50319267943422, 0.162759144458738, 0.000712260479417526, -0.0586733063493473, 0.0170949449912481, 0.0540778455497213, 0.0851749284255587
"G2P", 1701, 5, 1, -0.140580019009605, 0.129452099741414, 1.15438713202108, 1.51406037490271, -0.834057513419684, -0.114710901498242, 0.451105915068895, 0.987364744885506, 1.57905749667158, 1.66595182389296, 1, 1.6094, -0.1324, 0.3782, 0.8093, 1.4298, 0.0892736283691339, 0.0626226896027345, 0.139109007622791, 0.157885627657654, 0.143776238438051, -0.733614856753942, 0.0876962679126637, 0.424495492723659, 0.784856349624337, 1.40055202653522, 1.64307501753482, 0.0228768063581342, -0.100442656665742, -0.202407169410906, 0.0266104223452356, 0.202508395261169, 0.178505470136363
"G2P", 1701, 5, 1, -0.140580019009605, 0.129452099741414, 1.15438713202108, 1.51406037490271, -0.834057513419684, -0.114710901498242, 0.451105915068895, 0.987364744885506, 1.57905749667158, 1.66595182389296, 2, 1.5633, -0.2073, 0.1985, 0.9794, 1.5777, 0.0559815493681276, 0.160244129196942, 0.0832417190699931, 0.0955612527557752, 0.0804384975769146, -0.761917730192187, -0.00311307457239623, 0.404246791871264, 0.88138571314666, 1.45833380700203, 1.59624110853594, 0.0697107153570151, -0.0721397832274969, -0.111597826925846, 0.0468591231976312, 0.105979031738846, 0.120723689669552
"G2P", 1701, 5, 1, -2.05588316229665, -0.27071233498739, 0.301959538971778, 0.925793987115392, -1.49748877348864, -0.722773799716636, -0.0770041321431714, 0.514601562494172, 1.18110764710999, 1.58903344647457, 0, 1.3817, -1.9815, -0.4473, 0.3209, 1.1157, 0.0157662715650908, 0.36679176103515, 0.120540170457149, 0.0414894207023433, 0.0349265645584501, -1.54762265533381, -0.699826212345257, -0.0407329796762603, 0.459490117403544, 1.14626522476606, 1.44286500792393, 0.146168438550642, 0.0501338818451671, -0.0229475873713795, -0.0362711524669111, 0.055111445090628, 0.0348424223439283
"G2P", 1701, 5, 1, -2.05588316229665, -0.27071233498739, 0.301959538971778, 0.925793987115392, -1.49748877348864, -0.722773799716636, -0.0770041321431714, 0.514601562494172, 1.18110764710999, 1.58903344647457, 1, 1.5579, -2.2616, -0.259, 0.276, 0.7479, 0.0903841212184541, 0.173491151571206, 0.128733418091377, 0.171509749904058, 0.0885282953528095, -1.80006187607724, -0.702814921959961, 0.00595826792765389, 0.359463173674771, 1.02561342587209, 1.584516576989, 0.00451686948557195, 0.302573102588591, -0.0199588777566753, -0.0829624000708253, 0.1551383888194, 0.155494221237898
"G2P", 1701, 5, 1, -2.05588316229665, -0.27071233498739, 0.301959538971778, 0.925793987115392, -1.49748877348864, -0.722773799716636, -0.0770041321431714, 0.514601562494172, 1.18110764710999, 1.58903344647457, 2, 1.4699, -2.0329, -0.2692, 0.2694, 0.9328, 0.0583883714739236, 0.233432006458099, 0.101990925377693, 0.0986068665578032, 0.0751268429126797, -1.63180375489569, -0.6573643398382, 0.0000679517500553302, 0.403436520566089, 1.09166556346219, 1.52428960116132, 0.0647438453132461, 0.134314981407049, -0.0654094598784365, -0.0770720838932268, 0.111165041928083, 0.0894420836478007
"G2P", 1701, 5, 1, 0.402830345895278, 0.526623810311957, 0.574650470218307, 1.35779547806466, -0.659891041101161, 0.0372916345553761, 0.508747248146941, 0.940795605594722, 1.47125107661049, 1.83970426644346, 0, 1.6285, 0.0255, 0.4748, 0.8482, 1.5194, 0.022469411607345, 0.779887471060098, 0.214639951004511, 0.0822196488114025, 0.0916187206178214, -0.66325326992697, 0.18012748686594, 0.476759091876787, 0.830565677609003, 1.45665351516726, 1.57673907605728, 0.262965190386181, 0.00336222882580806, -0.142835852310563, 0.0319881562701541, 0.110229927985719, 0.0145975614432365
"G2P", 1701, 5, 1, 0.402830345895278, 0.526623810311957, 0.574650470218307, 1.35779547806466, -0.659891041101161, 0.0372916345553761, 0.508747248146941, 0.940795605594722, 1.47125107661049, 1.83970426644346, 1, 2.0702, 0.1999, 0.4684, 0.7945, 1.5493, 0.0590206419362266, 0.572740283966238, 0.257262564082406, 0.126846355169473, 0.116933344256508, -0.614569916225323, 0.268299590332034, 0.505129511383011, 0.90452076107899, 1.62520677394854, 2.11591858294253, -0.276214316499075, -0.0453211248758388, -0.231007955776658, 0.00361773676392996, 0.0362748445157326, -0.153955697338048
"G2P", 1701, 5, 1, 0.402830345895278, 0.526623810311957, 0.574650470218307, 1.35779547806466, -0.659891041101161, 0.0372916345553761, 0.508747248146941, 0.940795605594722, 1.47125107661049, 1.83970426644346, 2, 1.8771, 0.2262, 0.4528, 0.7447, 1.3278, 0.0644433183527043, 0.443004511323513, 0.160654353732594, 0.129536996636066, 0.139638278372266, -0.592056058017379, 0.262951820632786, 0.46202960072868, 0.783028888615842, 1.4351652426808, 1.76016137974822, 0.0795428866952415, -0.067834983083782, -0.22566018607741, 0.0467176474182612, 0.15776671697888, 0.0360858339296954
"G2P", 1701, 5, 1, -0.212324184702586, -0.179344812518752, -0.0623921401773111, 1.33015814695802, -0.989208096404263, -0.390648399098909, 0.0824137719189188, 0.591932585132424, 1.25950401828067, 1.97062855548889, 0, 1.5693, -0.6069, -0.1745, 0.2637, 1.3291, 0.0244853058792704, 0.744140798661815, 0.21767964513265, 0.0717268957622299, 0.0700148209504627, -0.957274840572514, -0.276226812726264, 0.0315631050804134, 0.529241191265737, 1.33088822129164, 1.72782204637697, 0.242806509111924, -0.0319332558317499, -0.114421586372645, 0.0508506668385054, 0.0626913938666872, -0.0713842030109713
"G2P", 1701, 5, 1, -0.212324184702586, -0.179344812518752, -0.0623921401773111, 1.33015814695802, -0.989208096404263, -0.390648399098909, 0.0824137719189188, 0.591932585132424, 1.25950401828067, 1.97062855548889, 1, 1.7671, -0.4823, 0.1633, 0.1913, 1.4632, 0.103084722463339, 0.622846869986447, 0.291716339758707, 0.161002523526038, 0.139716821424742, -0.931916598967546, -0.117648168987577, 0.134356800800822, 0.56267584461223, 1.47914824532542, 1.91918924728284, 0.0514393082060525, -0.0572914974367179, -0.273000230111332, -0.051943028881903, 0.0292567405201948, -0.219644227044755
"G2P", 1701, 5, 1, -0.212324184702586, -0.179344812518752, -0.0623921401773111, 1.33015814695802, -0.989208096404263, -0.390648399098909, 0.0824137719189188, 0.591932585132424, 1.25950401828067, 1.97062855548889, 2, 1.6951, -0.4577, -0.155, 0.1582, 1.3218, 0.0513792303493338, 0.623335579622276, 0.197779713782175, 0.110784575997501, 0.101815475969497, -0.906873118640133, -0.2263729629366, 0.00118263467566907, 0.503159571195574, 1.37405312671775, 1.84318454397972, 0.127444011509169, -0.0823349777641303, -0.164275436162309, 0.0812311372432498, 0.08877301393685, -0.114549108437081
"G2P", 1701, 5, 1, -0.270064125927306, -0.18998778159376, -0.0383142733895734, 1.97539085926437, -0.999779749526483, -0.387688391129962, 0.116882569002096, 0.689203905531494, 1.43996741923241, 1.81434689157358, 0, 1.5398, -0.6413, -0.1773, 0.3046, 1.8414, 0.0237628892122656, 0.63922139385732, 0.19937505382886, 0.0869774160859136, 0.0647481904898695, -0.967364424118235, -0.286009587235466, 0.0444948792350256, 0.654696574489807, 1.58140747203479, 1.61939867322529, 0.194948218348287, -0.0324153254082481, -0.101678803894496, 0.0723876897670702, 0.0345073310416878, -0.141440052802374
"G2P", 1701, 5, 1, -0.270064125927306, -0.18998778159376, -0.0383142733895734, 1.97539085926437, -0.999779749526483, -0.387688391129962, 0.116882569002096, 0.689203905531494, 1.43996741923241, 1.81434689157358, 1, 1.828, -0.4212, -0.0853, 0.1373, 2.0675, 0.081545307176537, 0.343758052869986, 0.166769229715152, 0.212597545835636, 0.109299648608314, -0.908911153557244, -0.193279716108362, 0.0199338642374039, 0.664875558600437, 1.8522122833601, 1.80875890090166, 0.00558799067191695, -0.0908685959692388, -0.1944086750216, 0.0969487047646918, 0.0243283469310578, -0.412244864127684
"G2P", 1701, 5, 1, -0.270064125927306, -0.18998778159376, -0.0383142733895734, 1.97539085926437, -0.999779749526483, -0.387688391129962, 0.116882569002096, 0.689203905531494, 1.43996741923241, 1.81434689157358, 2, 1.7996, -0.4546, -0.1688, 0.0941, 2.2557, 0.0881058358455604, 0.342032497655015, 0.149335100408835, 0.24685316755066, 0.105413121313103, -0.922424442189792, -0.236738155639295, -0.028408770028876, 0.665705867575461, 1.94420038473143, 1.70703217708531, 0.107314714488262, -0.0773553073366916, -0.150950235490667, 0.145291339030972, 0.0234980379560331, -0.504232965499019
"G2P", 1701, 5, 1, 0.0225933135421645, 0.228240412185728, 0.259922031129811, 3.26180773901606, -0.817825676747365, -0.148214767442879, 0.376488767381782, 0.969240102257367, 1.79760898196116, 1.66630885989423, 0, 1.5672, -0.3126, 0.1884, 0.6388, 2.8862, 0.0208592895805051, 0.532120485028914, 0.178397539772383, 0.143459830552272, 0.0690588287750754, -0.812399463023078, -0.0437568024561909, 0.291884055391716, 0.937505837068795, 2.08708727784517, 1.50626596616711, 0.160042893727117, -0.00542621372428742, -0.104457964986688, 0.084604711990066, 0.0317342651885721, -0.289478295884009
"G2P", 1701, 5, 1, 0.0225933135421645, 0.228240412185728, 0.259922031129811, 3.26180773901606, -0.817825676747365, -0.148214767442879, 0.376488767381782, 0.969240102257367, 1.79760898196116, 1.66630885989423, 1, 1.8378, -0.064, 0.0903, 0.4364, 2.9157, 0.0876449608314513, 0.197644548569981, 0.130564314378295, 0.260953089323834, 0.124011777455181, -0.726733434134214, 0.0101217961777057, 0.2013407471233, 0.893290201594279, 2.31786766154622, 1.60666698550726, 0.0596418743869744, -0.0910922426131509, -0.158336563620584, 0.175148020258481, 0.0759499006630883, -0.520258679585067
"G2P", 1701, 5, 1, 0.0225933135421645, 0.228240412185728, 0.259922031129811, 3.26180773901606, -0.817825676747365, -0.148214767442879, 0.376488767381782, 0.969240102257367, 1.79760898196116, 1.66630885989423, 2, 1.82, -0.1032, 0.1652, 0.443, 3.266, 0.0738469609098223, 0.182324021311205, 0.101141160979613, 0.318420672488649, 0.11643342642017, -0.744346684850927, 0.023688199413069, 0.232158774799148, 0.907230470916871, 2.46643817535715, 1.60754371007971, 0.0587651498145163, -0.073478991896438, -0.171902966855948, 0.144329992582634, 0.0620096313404958, -0.668829193395993
"G2P", 1701, 5, 1, -0.676903498950731, 0.137134039604531, 0.206818717433925, 1.33180224113899, -1.0384343392524, -0.372933646897946, 0.154385668515298, 0.679186564337954, 1.31983491667912, 1.84768674943909, 0, 1.4751, -0.8369, -0.0477, 0.4573, 1.4073, 0.0202917414380102, 0.568252741701349, 0.163732481410278, 0.0483314491687069, 0.0536599165399233, -1.04608296800646, -0.294633691767511, 0.139675019807674, 0.607282041438078, 1.33001316798437, 1.63451682050051, 0.213169928938587, 0.0076486287540638, -0.0782999551304358, 0.0147106487076236, 0.0719045228998758, -0.0101782513052515
"G2P", 1701, 5, 1, -0.676903498950731, 0.137134039604531, 0.206818717433925, 1.33180224113899, -1.0384343392524, -0.372933646897946, 0.154385668515298, 0.679186564337954, 1.31983491667912, 1.84768674943909, 1, 1.6894, -0.4106, -0.0567, 0.468, 1.6632, 0.107681935826274, 0.376045191217821, 0.229202808614317, 0.157935676330103, 0.102315307911429, -0.881792358843009, -0.172062317988654, 0.150012392285567, 0.717984407181022, 1.5613053917493, 1.8757314369698, -0.0280446875307099, -0.156641980409388, -0.200871328909293, 0.00437327622973097, -0.038797842843068, -0.24147047507018
"G2P", 1701, 5, 1, -0.676903498950731, 0.137134039604531, 0.206818717433925, 1.33180224113899, -1.0384343392524, -0.372933646897946, 0.154385668515298, 0.679186564337954, 1.31983491667912, 1.84768674943909, 2, 1.5569, -0.6602, -0.0395, 0.3756, 1.3031, 0.0474831256448904, 0.441276398357269, 0.146283173178666, 0.0831019774220461, 0.0882911657001474, -0.981061294301763, -0.243409591807872, 0.118562721391925, 0.564637206525773, 1.31230449785941, 1.74615530968765, 0.101531439751443, -0.0573730449506341, -0.129524055090074, 0.0358229471233724, 0.114549357812181, 0.00753041881971006
"G2P", 1701, 5, 1, -1.22581379303204, -0.25214372253342, -0.0175194839883376, 0.568415513418425, -1.29047108890507, -0.656410781308918, -0.140328229583298, 0.374662016136218, 1.02535010113404, 1.88902024934534, 0, 1.4964, -1.3242, -0.4474, 0.0883, 0.7776, 0.0195886162379798, 0.564687397198411, 0.163410190620407, 0.0487167369699553, 0.0543303533968733, -1.29790315249399, -0.58650267551232, -0.123185328111218, 0.293260991118305, 1.02329643736099, 1.67070691767421, 0.218313331671126, 0.00743206358891824, -0.0699081057965977, -0.0171429014720795, 0.0814010250179126, 0.0020536637730546
"G2P", 1701, 5, 1, -1.22581379303204, -0.25214372253342, -0.0175194839883376, 0.568415513418425, -1.29047108890507, -0.656410781308918, -0.140328229583298, 0.374662016136218, 1.02535010113404, 1.88902024934534, 1, 1.6496, -1.2766, -0.3851, 0.1932, 0.5231, 0.0747024396390639, 0.390046683469727, 0.170159576597497, 0.0834490521463588, 0.0779105996272166, -1.33316743002007, -0.577374979158288, -0.0689698752533333, 0.260900979824062, 0.931993270430927, 1.87179240224225, 0.0172278471030913, 0.0426963411150028, -0.0790358021506293, -0.0713583543299644, 0.113761036312156, 0.0933568307031152
"G2P", 1701, 5, 1, -1.22581379303204, -0.25214372253342, -0.0175194839883376, 0.568415513418425, -1.29047108890507, -0.656410781308918, -0.140328229583298, 0.374662016136218, 1.02535010113404, 1.88902024934534, 2, 1.588, -1.1917, -0.3726, 0.0715, 0.5951, 0.0496419600453774, 0.41048075950666, 0.141019320237085, 0.0893033817673384, 0.0927277602816615, -1.26557620536768, -0.537969225751639, -0.107130670028295, 0.235869833128034, 0.955622311540067, 1.787863844637, 0.101156404708334, -0.0248948835373883, -0.118441555557279, -0.0331975595550031, 0.138792183008184, 0.0697277895939754
"G2P", 1701, 5, 1, 0.418851205794052, 0.836778858303302, 1.32245398974853, 1.43057396029846, -0.577011290084221, 0.211781551189511, 0.747127326790433, 1.19864007810054, 1.69194798089148, 1.50344653411273, 0, 1.4585, 0.15, 0.803, 1.3492, 1.8362, 0.0211916768941296, 0.698925573140001, 0.181938068792391, 0.1089527153681, 0.0912915308397888, -0.590719675588321, 0.31909502942721, 0.719545487850306, 1.05352069978911, 1.53123402168136, 1.24448340125564, 0.258963132857092, 0.0137083855040991, -0.107313478237698, 0.027581838940127, 0.145119378311432, 0.160713959210123
"G2P", 1701, 5, 1, 0.418851205794052, 0.836778858303302, 1.32245398974853, 1.43057396029846, -0.577011290084221, 0.211781551189511, 0.747127326790433, 1.19864007810054, 1.69194798089148, 1.50344653411273, 1, 1.758, 0.4769, 0.7974, 1.4059, 1.8619, 0.0837053138438108, 0.347252960122367, 0.168264604293928, 0.129494565668301, 0.136082158791121, -0.478754663498246, 0.477309342670689, 0.806808505311948, 1.19607792150523, 1.70273835878319, 1.40217813115282, 0.101268402959911, -0.0982566265859756, -0.265527791481178, -0.0596811785215144, 0.00256215659530445, -0.0107903778917064
"G2P", 1701, 5, 1, 0.418851205794052, 0.836778858303302, 1.32245398974853, 1.43057396029846, -0.577011290084221, 0.211781551189511, 0.747127326790433, 1.19864007810054, 1.69194798089148, 1.50344653411273, 2, 1.7276, 0.4175, 0.7205, 1.179, 1.6096, 0.0768800321698141, 0.332625333194802, 0.116172606340664, 0.145582874874946, 0.140865378607389, -0.501465655434615, 0.423440334331643, 0.698550198763416, 1.01916015801962, 1.54740558292865, 1.41046459454529, 0.0929819395674385, -0.0755456346496064, -0.211658783142132, 0.0485771280270174, 0.179479920080914, 0.144542397962834
"G2P", 1701, 5, 1, -1.16904473430954, -0.58712793041376, -0.514667726242544, 0.539636790787419, -1.38940700200371, -0.824124758674862, -0.336940806296441, 0.201205837813, 0.920172664660184, 1.81113384307977, 0, 1.4562, -1.4088, -0.7524, -0.2667, 0.6568, 0.0224469314821737, 0.68020090270866, 0.183297487837092, 0.0674795055222974, 0.0654309518939825, -1.32180904461524, -0.716322672499976, -0.344710621756058, 0.127427941075043, 0.952930818172934, 1.54924574946199, 0.261888093617774, -0.0675979573884689, -0.107802086174886, 0.00776981545961752, 0.0737778967379565, -0.0327581535127504
"G2P", 1701, 5, 1, -1.16904473430954, -0.58712793041376, -0.514667726242544, 0.539636790787419, -1.38940700200371, -0.824124758674862, -0.336940806296441, 0.201205837813, 0.920172664660184, 1.81113384307977, 1, 1.5839, -1.2694, -0.9186, -0.355, 0.332, 0.0848594622022057, 0.476140720003521, 0.195281106233727, 0.122380814079319, 0.121102387992627, -1.30514541696209, -0.773142441726055, -0.447765127616989, -0.00803547424663878, 0.824662717273592, 1.67174593304997, 0.139387910029796, -0.0842615850416282, -0.0509823169488063, 0.110824321320548, 0.209241312059638, 0.095509947386592
"G2P", 1701, 5, 1, -1.16904473430954, -0.58712793041376, -0.514667726242544, 0.539636790787419, -1.38940700200371, -0.824124758674862, -0.336940806296441, 0.201205837813, 0.920172664660184, 1.81113384307977, 2, 1.5819, -1.2442, -0.648, -0.2328, 0.4163, 0.064463308755696, 0.489778022844794, 0.158276321162934, 0.108403826760264, 0.107333530428193, -1.29107857178716, -0.660578178901148, -0.312810293547419, 0.0642672325349078, 0.865340912218954, 1.7170388751883, 0.0940949678914647, -0.0983284302165499, -0.163546579773714, -0.0241305127490222, 0.136938605278092, 0.0548317524412294
"G2P", 1701, 5, 1, -1.20611348974017, -0.315107719818946, -0.242364987153167, 0.0565044933762138, -1.33031461850794, -0.748159794570003, -0.285248124800416, 0.190335104175649, 0.842092751473358, 1.96850934472833, 0, 1.5839, -1.3313, -0.573, -0.1547, 0.3668, 0.0224549609348539, 0.728886289972971, 0.202997601534035, 0.0670595208270854, 0.0748790143768314, -1.3378725597535, -0.656367538187334, -0.25869670856362, 0.0750239115698068, 0.841538661465105, 1.70730469895755, 0.261204645770781, 0.00755794124556508, -0.0917922563826685, -0.0265514162367967, 0.115311192605842, 0.000554090008253016
"G2P", 1701, 5, 1, -1.20611348974017, -0.315107719818946, -0.242364987153167, 0.0565044933762138, -1.33031461850794, -0.748159794570003, -0.285248124800416, 0.190335104175649, 0.842092751473358, 1.96850934472833, 1, 1.8537, -1.3175, -0.5172, -0.0675, 0.1742, 0.0674002649443503, 0.499420753830449, 0.213081458897995, 0.0928025550677439, 0.0882737913545177, -1.42228156258786, -0.677184267472976, -0.223074073215898, 0.0411174416042613, 0.78348726221079, 2.06769091974369, -0.0991815750153611, 0.0919669440799227, -0.0709755270970261, -0.0621740515845188, 0.149217662571388, 0.0586054892625675
"G2P", 1701, 5, 1, -1.20611348974017, -0.315107719818946, -0.242364987153167, 0.0565044933762138, -1.33031461850794, -0.748159794570003, -0.285248124800416, 0.190335104175649, 0.842092751473358, 1.96850934472833, 2, 1.7671, -1.1431, -0.4866, -0.1545, 0.163, 0.0632777154438038, 0.458984806455323, 0.165105386141187, 0.114999386784552, 0.121972223788099, -1.2963026658658, -0.598032762708701, -0.241073510363548, 0.0032004701627929, 0.768210491232302, 1.89023011724564, 0.0782792274826958, -0.0340119526421441, -0.150127031861302, -0.0441746144368688, 0.187134634012856, 0.0738822602410555
