"mode", "seed", "ncat", "p11", "p12", "p13", "th10", "th11", "th12", "info", "p21", "p22", "p23", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "dth0", "dth1", "dth2"
"P2Gn", 1701, 3, 1, 0.0487127321259882, 0.559424674667953, -0.548614009622286, 0.150389355179033, 0.753261478452208, 1, 0.7396, -0.3249, 0.9311, 0.0267980223506843, 0.00179733320115196, 0.00973657390013848, 0.112384278516887, 0.0233197517829951, -0.679825527333413, 0.117410245936347, 0.8932135922154, 0.131211517711126, 0.0329791092426858, -0.139952113763192
"P2Gn", 1701, 3, 1, 0.0487127321259882, 0.559424674667953, -0.548614009622286, 0.150389355179033, 0.753261478452208, 2, 0.6162, 0.5141, 0.0428, 0.00765195373543497, 0.00940615130725139, 0.00381777930725605, 0.0310280094913575, 0.0325973863175357, -0.574275750840525, 0.104289689350858, 0.763484392281746, 0.0256617412182384, 0.0460996658281742, -0.0102229138295377
"P2Gn", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.590553602681076, 0.0867585490062314, 0.708807334958863, 0, 0.6033, 0.8761, -0.5253, 0.00160850065719426, 0.0123088347260977, 0.00521574937309784, 0.0119120609068038, 0.0137440944243568, -0.584229379843423, 0.0673214642687696, 0.705997436820024, -0.00632422283765277, 0.0194370847374618, 0.0028098981388387
"P2Gn", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.590553602681076, 0.0867585490062314, 0.708807334958863, 1, 0.7407, -0.456, 0.8043, 0.0269058161143719, 0.0017018550045643, 0.00970847510668896, 0.111542070905695, 0.0135488363337553, -0.724172920768283, 0.0675976009086614, 0.847023240873142, 0.133619318087207, 0.0191609480975701, -0.13821590591428
"P2Gn", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.590553602681076, 0.0867585490062314, 0.708807334958863, 2, 0.6171, 0.3889, -0.0675, 0.00754667910522214, 0.00954364196345293, 0.00382223799946808, 0.021635746152401, 0.0186945362107862, -0.613225668663969, 0.0603204823546627, 0.722639275911164, 0.022672065982893, 0.0264380666515687, -0.0138319409523017
"P2Gn", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.00865140960935, -0.30439815021126, 0.547518121231755, 0, 0.7845, -1.007, -0.2746, 0.00156463905507657, 0.0156321475989382, 0.00651961267361247, 0.0218742888187723, 0.0194845079115474, -1.03438852951106, -0.276842894866584, 0.543808391317576, 0.0257371199017049, -0.0275552553446762, 0.00370972991417884
"P2Gn", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.00865140960935, -0.30439815021126, 0.547518121231755, 1, 0.8614, -1.4582, 0.1903, 0.0147334783638974, 0.00101884362048394, 0.00633083460299401, 0.0859964332936936, 0.0283936445643369, -1.11911480071987, -0.264243472983174, 0.639014573287466, 0.110463391110518, -0.0401546772280863, -0.0914964520557104
"P2Gn", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.00865140960935, -0.30439815021126, 0.547518121231755, 2, 0.7918, -1.2272, -0.0163, 0.00763985536003806, 0.00749636215921115, 0.00378827242689547, 0.0420417983069231, 0.0338115901463508, -1.04750623438306, -0.25658134086089, 0.586330409878457, 0.0388548247737073, -0.0478168093503699, -0.0388122886467016
"P2Gn", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.430524892546867, 0.401534623172362, 0.993288070281646, 0, 0.6895, 0.9914, 0.6341, 0.00194654862524198, 0.0165973700053365, 0.00720752394217205, 0.0417239993382509, 0.0468966891324663, -0.424574453380959, 0.335212689370833, 1.02137133456651, -0.00595043916590876, 0.0663219338015287, -0.0280832642848643
"P2Gn", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.430524892546867, 0.401534623172362, 0.993288070281646, 1, 0.7944, 0.1124, 1.5489, 0.0213142106996977, 0.00171517849442159, 0.00858384875449819, 0.113194868581696, 0.0492766633227251, -0.539303003788667, 0.331846897592871, 1.14076748660103, 0.1087781112418, 0.0696877255794907, -0.147479416319384
