"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"Gn2P",1702,4,1,-1.7122505122273,-1.2430042943004,0.882543147489093,-1.59339044084363,-0.853031180292073,-0.0272359566381617,0.91877384565459,1,1.2895,-1.9206,-1.0284,1.4433,0.0155367786507307,0.0290925264012017,0.0171454293804326,0.199502692783477,0.0718544746885673,-1.54295712359963,-0.88365095325509,0.0933941644013332,1.294503245123
"Gn2P",1702,4,1,-1.7122505122273,-1.2430042943004,0.882543147489093,-1.59339044084363,-0.853031180292073,-0.0272359566381617,0.91877384565459,2,1.1934,-1.9673,-1.1216,0.9716,0.00375514424648329,0.0311957584337821,0.0104456669384951,0.0716471592600776,0.0142471875979583,-1.49016554545433,-0.876319624286957,-0.0353965595357065,1.01504915728051
"Gn2P",1702,4,1,-0.286421893923163,-0.223022645258516,0.265293084896657,-0.982130112145704,-0.338693958671817,0.215281658320084,0.894983809538855,0,1.5458,-0.6302,-0.1253,0.5076,0.00285593821165218,0.0652719282993012,0.0199035622670294,0.0574271249573369,0.0653967791074989,-0.975781531468208,-0.262339630811028,0.131614264612427,0.912899671057037
"Gn2P",1702,4,1,-0.286421893923163,-0.223022645258516,0.265293084896657,-0.982130112145704,-0.338693958671817,0.215281658320084,0.894983809538855,1,1.7948,-0.503,-0.0862,0.3189,0.00896645358039837,0.0475323557279638,0.017962926968515,0.0889699372984494,0.0996218851039173,-0.958114689139795,-0.222338930068762,0.0878647548348856,0.858758149373262
"Gn2P",1702,4,1,-0.286421893923163,-0.223022645258516,0.265293084896657,-0.982130112145704,-0.338693958671817,0.215281658320084,0.894983809538855,2,1.6946,-0.5248,-0.1093,0.3596,0.00716752691767389,0.0453598368028183,0.0155860499698165,0.0841328041334143,0.0940693791158591,-0.952405601397477,-0.232661995734099,0.0915708378664792,0.865274818905468
"Gn2P",1702,4,1,-1.26459051692243,0.0925939326561784,0.203771757942225,-1.21269837035029,-0.482129099098903,0.159540891789348,0.884355607257233,0,1.4097,-1.2935,-0.1341,0.497,0.00229875195398846,0.0427738888746451,0.0142210590360237,0.0447317325002384,0.033856271958714,-1.27955678546261,-0.440672316524088,0.118067085219759,0.874612792174707
"Gn2P",1702,4,1,-1.26459051692243,0.0925939326561784,0.203771757942225,-1.21269837035029,-0.482129099098903,0.159540891789348,0.884355607257233,1,1.5302,-0.5477,-0.0156,0.2863,0.023296525217431,0.0217053298996036,0.0326094377463512,0.208777147842909,0.170489291361934,-0.929656426047562,-0.194120892005017,0.0943406766528271,0.800456547645521
"Gn2P",1702,4,1,-1.26459051692243,0.0925939326561784,0.203771757942225,-1.21269837035029,-0.482129099098903,0.159540891789348,0.884355607257233,2,1.462,-1.2814,-0.1094,0.43,0.00373170709707612,0.0406964474925981,0.01384767852317,0.055978574648942,0.039385572739613,-1.29664458393239,-0.438122067412589,0.107415550713804,0.855480592381833
"Gn2P",1702,4,1,0.526457900584996,1.02344223142828,1.42730645060284,-0.518832508457216,0.328665230366928,0.946468821068241,1.54502326585953,0,1.378,0.2902,1.0431,1.7148,0.00260249467011395,0.0565882443630367,0.0170163694911602,0.0636026212479718,0.0663446884375967,-0.529672663508626,0.423359912614741,0.881370662832918,1.49155540911112
"Gn2P",1702,4,1,0.526457900584996,1.02344223142828,1.42730645060284,-0.518832508457216,0.328665230366928,0.946468821068241,1.54502326585953,1,1.627,0.6777,1.3133,1.5408,0.0149026283773886,0.0222586257817075,0.0253246249581324,0.202448926655336,0.222955263761087,-0.400487313027244,0.70512225558929,1.03253424430578,1.51657089481763
