"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"G2P",1701,4,1,-1.12190686607833,-0.555400536215002,-0.324189223028158,-1.33541592224597,-0.720235732117068,-0.133622604217363,0.637793274645502,2,1.6104,-1.1315,-0.5566,-0.226,0.0101280394998403,0.0222256070040724,0.0129307417087658,0.111991026852134,0.111384777744509,-1.24138970614852,-0.596502459885175,-0.281642141719578,0.573704859714282
"G2P",1701,4,1,-1.52787800867667,-0.818883608174329,-0.673519673710702,-1.54149378840952,-0.940156756026651,-0.333241699786724,0.501803591588324,0,1.4033,-1.7266,-0.9614,-0.3567,0.00241639282454609,0.0523434380819572,0.0187480536333199,0.0800503651346326,0.0741135651939822,-1.44584418267012,-0.858638646802624,-0.432404492737647,0.504025103992376
"G2P",1701,4,1,-1.52787800867667,-0.818883608174329,-0.673519673710702,-1.54149378840952,-0.940156756026651,-0.333241699786724,0.501803591588324,1,1.6676,-1.2789,-0.9323,-0.5933,0.0132222555107859,0.0113980384819883,0.0179510330964577,0.169021318618383,0.151507375636413,-1.34076436164987,-0.802076839958733,-0.556394991035981,0.430269912764772
"G2P",1701,4,1,-1.52787800867667,-0.818883608174329,-0.673519673710702,-1.54149378840952,-0.940156756026651,-0.333241699786724,0.501803591588324,2,1.6033,-1.507,-0.8459,-0.5418,0.00937079771881258,0.0205097822540567,0.0113526527439553,0.117194859610289,0.117582079635423,-1.43919732464461,-0.819689030230581,-0.497449383515883,0.447055645295129
"G2P",1701,4,1,-1.85188025323103,0.486343733489773,1.04970821343659,-1.29961983271605,-0.368245214012342,0.441222784570282,1.20659144179401,0,1.2154,-1.7887,0.3132,1.2534,0.00193224233326855,0.0276920329467516,0.0121295595315814,0.0474011520348229,0.0110818940585616,-1.34449385718275,-0.35504251583883,0.455155260614213,1.1253179919023
"G2P",1701,4,1,-1.85188025323103,0.486343733489773,1.04970821343659,-1.29961983271605,-0.368245214012342,0.441222784570282,1.20659144179401,1,1.3375,-2.026,0.3661,1.0589,0.00779378188952132,0.017533968571358,0.0107980965970697,0.129407220645529,0.0140793164356696,-1.53449890449378,-0.390652252482777,0.450845989902789,1.10065723953738
"G2P",1701,4,1,-1.85188025323103,0.486343733489773,1.04970821343659,-1.29961983271605,-0.368245214012342,0.441222784570282,1.20659144179401,2,1.3098,-1.8935,0.441,1.046,0.00873351926407409,0.0193877897710657,0.00926560566925271,0.102065965200507,0.0207394639270355,-1.45774166832125,-0.343307518024651,0.467077908061921,1.08258759499018
"G2P",1701,4,1,-0.668267707688467,0.387390220962594,1.21900151170386,-0.946376190546649,-0.153672610437225,0.53773233113991,1.26220348428936,0,1.2662,-0.7731,0.3565,1.3651,0.00183756505379998,0.033026571210588,0.0129825667112298,0.0368194251497639,0.024334490481092,-0.943692540325265,-0.122406309806176,0.509467145384781,1.20187955857159
"G2P",1701,4,1,-0.668267707688467,0.387390220962594,1.21900151170386,-0.946376190546649,-0.153672610437225,0.53773233113991,1.26220348428936,1,1.3617,-0.3984,0.4414,1.0594,0.0143656085531782,0.010923403850326,0.0150026285082797,0.134830665708655,0.101736089291144,-0.808939202419578,0.0136474614933747,0.482463089043551,1.1112809466631
"G2P",1701,4,1,-0.668267707688467,0.387390220962594,1.21900151170386,-0.946376190546649,-0.153672610437225,0.53773233113991,1.26220348428936,2,1.3148,-0.5874,0.2873,1.1945,0.00782234738177063,0.0189354128061761,0.0100711383306729,0.0824647138974192,0.0593462262427244,-0.8793291243209,-0.0929207650959052,0.454815885271902,1.15201962269659
"G2P",1701,4,1,-0.788894055937744,-0.13044968814064,0.540388345274504,-1.09166537087953,-0.392424665992244,0.234208653577918,0.961008638005646,0,1.354,-0.9673,-0.1292,0.7173,0.00222753766727566,0.0446561782569493,0.0169030180028742,0.0365024491574671,0.0388023678291205,-1.06528397594172,-0.345859215306701,0.185747018753127,0.950198183266358
"G2P",1701,4,1,-0.788894055937744,-0.13044968814064,0.540388345274504,-1.09166537087953,-0.392424665992244,0.234208653577918,0.961008638005646,1,1.508,-0.6332,-0.1384,0.3781,0.0154258527032716,0.0116565319083205,0.016081701072348,0.136036832237819,0.113865682003599,-0.955331531286989,-0.266186870195526,0.0826824197871312,0.832396887108916
"G2P",1701,4,1,-0.788894055937744,-0.13044968814064,0.540388345274504,-1.09166537087953,-0.392424665992244,0.234208653577918,0.961008638005646,2,1.4428,-0.7765,-0.1037,0.518,0.00898907610280878,0.0215402859950853,0.0123773203838244,0.0899744040243418,0.0798691327454102,-1.00653094557134,-0.292580636730854,0.138456865514391,0.883571773082833
"G2P",1701,4,1,1.3779303157522,1.58069370525721,1.58662152108492,-0.278595793315211,0.694495558328764,1.3136648403562,1.8393766234569,0,1.38,1.0321,1.6213,2.0852,0.002713769262534,0.0653254756208049,0.0219989027902121,0.162260735766606,0.121160570178243,-0.283245141116068,0.850446465465068,1.17324060505077,1.59188335535985
"G2P",1701,4,1,1.3779303157522,1.58069370525721,1.58662152108492,-0.278595793315211,0.694495558328764,1.3136648403562,1.8393766234569,1,1.8483,1.2724,1.6713,1.8557,0.00870864406039971,0.0160695183246486,0.0173743577970305,0.216319413113113,0.240125527007986,-0.215748628541907,1.11001537360017,1.33166732016893,1.73815517476259
"G2P",1701,4,1,1.3779303157522,1.58069370525721,1.58662152108492,-0.278595793315211,0.694495558328764,1.3136648403562,1.8393766234569,2,1.7969,1.2277,1.4472,1.7972,0.00872168919626054,0.0184126773897629,0.00956971329770335,0.183911982942608,0.189925077115626,-0.227970183623283,1.00553388157832,1.20656784589681,1.68279784848813
"G2P",1701,4,1,0.322888708060086,0.369747270328404,0.943563940924309,-0.672633175779599,0.0667852355745349,0.63327963182981,1.24723078482935,0,1.4848,-0.0259,0.4976,1.1635,0.00268337356734789,0.0596495847891758,0.022278037108349,0.0627042188831766,0.0694653386289153,-0.668373558487747,0.161222699236821,0.558728540157561,1.21211907579897
"G2P",1701,4,1,0.322888708060086,0.369747270328404,0.943563940924309,-0.672633175779599,0.0667852355745349,0.63327963182981,1.24723078482935,1,1.7549,0.2085,0.5228,0.7833,0.015035862602764,0.012888963149507,0.0203442515972948,0.153461263596749,0.145635984635868,-0.59221969135417,0.274293430560418,0.489857635342948,1.09197103744186
"G2P",1701,4,1,0.322888708060086,0.369747270328404,0.943563940924309,-0.672633175779599,0.0667852355745349,0.63327963182981,1.24723078482935,2,1.6752,0.1587,0.4417,0.9472,0.0100566026163432,0.0235055911431451,0.014153095191157,0.113987257374483,0.116242303193738,-0.608169135523014,0.220769230685673,0.503565529262016,1.16190817508569
"G2P",1701,4,1,-0.0640543914627885,0.25895232735461,0.743426708569728,-0.804672456469731,-0.0883594095412528,0.489361065788659,1.13371310792973,0,1.4432,-0.3352,0.2981,0.9753,0.00263465365755804,0.0575633588500262,0.0212753132002283,0.0529804351399343,0.0584858402993511,-0.799147772111673,-0.0123948003729559,0.422344958019918,1.1031287435151
"G2P",1701,4,1,-0.0640543914627885,0.25895232735461,0.743426708569728,-0.804672456469731,-0.0883594095412528,0.489361065788659,1.13371310792973,1,1.6838,-0.0434,0.2942,0.6336,0.0155489340172865,0.0130743027549021,0.0177547175783627,0.145178672735122,0.135003994639798,-0.701055868074682,0.0922957320785599,0.340895731409104,0.996262189519597
"G2P",1701,4,1,-0.0640543914627885,0.25895232735461,0.743426708569728,-0.804672456469731,-0.0883594095412528,0.489361065788659,1.13371310792973,2,1.6009,-0.1301,0.2558,0.7682,0.0103539887646777,0.0231447519479777,0.0139320235728853,0.10776047641157,0.105844719565286,-0.731380721786985,0.0450477252650078,0.36361588551384,1.04729384645739
"G2P",1701,4,1,-0.705597603239247,-0.159785620854465,1.08282098873199,-1.0507524751873,-0.319165203727145,0.357762593372052,1.12309300805181,0,1.2967,-0.9032,-0.0522,1.1487,0.00199784201375641,0.0357396445966546,0.0143799411506594,0.028704263993335,0.0249554372147908,-1.01297429018115,-0.293337259300752,0.323103700913532,1.12261731540618
"G2P",1701,4,1,-0.705597603239247,-0.159785620854465,1.08282098873199,-1.0507524751873,-0.319165203727145,0.357762593372052,1.12309300805181,1,1.3994,-0.6849,-0.2236,0.6329,0.0170003923177657,0.0161810621210359,0.0198028651862343,0.158678993997684,0.130938001724002,-0.949669234840818,-0.300921709291131,0.13170628225204,0.925446884439176
"G2P",1701,4,1,-0.705597603239247,-0.159785620854465,1.08282098873199,-1.0507524751873,-0.319165203727145,0.357762593372052,1.12309300805181,2,1.3507,-0.7273,-0.073,0.9977,0.00712803905155097,0.024125643630783,0.0118070008492033,0.0721324338580468,0.0558397478587228,-0.953661860380998,-0.25644069586597,0.284142837624354,1.07802048592469
"G2P",1701,4,1,-0.945948457435694,-0.118116851959692,1.36780660759481,-1.10937874168633,-0.339207419156926,0.397029421623427,1.20796959122918,0,1.2345,-1.0884,-0.0375,1.3996,0.00162773081166651,0.0258985125747794,0.0112740701510387,0.0254815585418115,0.0139852885702656,-1.06567177760807,-0.327698976451251,0.37571462310993,1.19796080984682
"G2P",1701,4,1,-0.945948457435694,-0.118116851959692,1.36780660759481,-1.10937874168633,-0.339207419156926,0.397029421623427,1.20796959122918,1,1.2987,-0.8492,-0.2256,0.9691,0.014282284525241,0.0142305355586612,0.015229271924654,0.134980812928439,0.102340130613535,-0.989734334143779,-0.336371253773774,0.219793806782884,1.04321526449663
"G2P",1701,4,1,-0.945948457435694,-0.118116851959692,1.36780660759481,-1.10937874168633,-0.339207419156926,0.397029421623427,1.20796959122918,2,1.2715,-0.9045,-0.0897,1.2932,0.0065081602754862,0.0175128279013721,0.0092644982362521,0.0651055878861906,0.0386106922120012,-1.00308969532031,-0.302427236106366,0.341176267781975,1.17354238891244
"G2P",1701,4,1,-2.12188688117145,-0.159552693984459,0.667237512280616,-1.47572307115069,-0.618789427943271,0.158900628157778,0.967141640410867,0,1.2137,-2.0898,-0.271,0.8073,0.00154219120541239,0.0221328773752061,0.0105085868138212,0.019713753099537,0.0111784239462928,-1.45896985788861,-0.599986616082295,0.154282646792518,0.937158535089634
"G2P",1701,4,1,-2.12188688117145,-0.159552693984459,0.667237512280616,-1.47572307115069,-0.618789427943271,0.158900628157778,0.967141640410867,1,1.3026,-2.2241,-0.2133,0.5764,0.00845244547152923,0.0110617290338081,0.00932048125360345,0.0773122231735719,0.0267277490408619,-1.58736222247449,-0.621293317207894,0.112674572248536,0.870693200332819
"G2P",1701,4,1,-2.12188688117145,-0.159552693984459,0.667237512280616,-1.47572307115069,-0.618789427943271,0.158900628157778,0.967141640410867,2,1.2771,-2.0819,-0.1165,0.6097,0.00945490035575216,0.0128789370740842,0.00728295958858304,0.0566350299020945,0.0343110716854135,-1.50974224597078,-0.559771935642098,0.151923198610604,0.87691385493433
"G2P",1701,4,1,0.258138352678068,0.791799042557291,2.12358838516018,-0.603636630296072,0.24889776698951,0.941939377963381,1.65030775488081,0,1.2744,0.055,0.9235,2.1871,0.00187403551071324,0.0321957631440119,0.0129760672971085,0.06376689071999,0.0444782698092344,-0.603055973013483,0.296616032451043,0.881458665360008,1.54867321946183
"G2P",1701,4,1,0.258138352678068,0.791799042557291,2.12358838516018,-0.603636630296072,0.24889776698951,0.941939377963381,1.65030775488081,1,1.4427,0.3015,1.0605,2.7357,0.0104699310214739,0.0130759933619234,0.022406554995814,0.183117260733615,0.140740115031268,-0.528603481558205,0.448277685078855,1.08219267810184,1.91312786706359
"G2P",1701,4,1,0.258138352678068,0.791799042557291,2.12358838516018,-0.603636630296072,0.24889776698951,0.941939377963381,1.65030775488081,2,1.385,0.2358,0.7535,2.0672,0.00959110973541115,0.0163617821187836,0.00821840977117592,0.0763214567655748,0.0737689139626606,-0.548311832545526,0.324509251425352,0.838941992447536,1.58775003910212
"G2P",1701,4,1,-0.478377926135421,0.167459957808608,1.41412042583361,-0.917105295476073,-0.148116131250659,0.538437655756767,1.28612853261633,0,1.2865,-0.6532,0.2571,1.4749,0.00184308792108908,0.0319838757386979,0.0133322392508946,0.026608900506035,0.0251621451679765,-0.898930573828072,-0.12054803371849,0.504682646545988,1.26158442560029
"G2P",1701,4,1,-0.478377926135421,0.167459957808608,1.41412042583361,-0.917105295476073,-0.148116131250659,0.538437655756767,1.28612853261633,1,1.3809,-0.4128,0.0738,0.9593,0.0162693706111847,0.0128723202552848,0.017926395415631,0.158704449983396,0.12319880871871,-0.820064801124485,-0.1114596333213,0.328223144914431,1.07212453072618
"G2P",1701,4,1,-0.478377926135421,0.167459957808608,1.41412042583361,-0.917105295476073,-0.148116131250659,0.538437655756767,1.28612853261633,2,1.3478,-0.4677,0.1704,1.3468,0.00814711866824533,0.0195949349159572,0.0104466013761348,0.0673473240116056,0.0555857962806801,-0.836006084896119,-0.0953956885541874,0.457877757753109,1.23820960102418
"G2P",1701,4,1,-0.860940420551321,-0.586153809901679,2.73506025705287,-1.16641483296218,-0.407026566813674,0.449238958084944,1.51837691443148,0,1.2662,-1.1204,-0.3395,2.5262,0.00212443992314712,0.0276079668643264,0.0132644410681793,0.083728834844356,0.021057253111731,-1.09521626319126,-0.442765238443615,0.44196083497787,1.66549119339282
"G2P",1701,4,1,-0.860940420551321,-0.586153809901679,2.73506025705287,-1.16641483296218,-0.407026566813674,0.449238958084944,1.51837691443148,1,1.4181,-0.9508,-0.4747,2.7379,0.00831601606205089,0.012536960433164,0.00699496692370018,0.194053745528469,0.0405668529806259,-1.08208957496078,-0.473977867572386,0.427919201778372,1.89063981453738
"G2P",1701,4,1,-0.860940420551321,-0.586153809901679,2.73506025705287,-1.16641483296218,-0.407026566813674,0.449238958084944,1.51837691443148,2,1.423,-0.9187,-0.4985,2.7619,0.00978715549143942,0.0128314444306862,0.00662973707802758,0.202348080261506,0.0416691217505127,-1.06842078610721,-0.473578755453549,0.421314894812928,1.90433960952088
"G2P",1701,4,1,-1.72858537642743,-0.423853294688832,-0.13156922588565,-1.46000123011183,-0.758776210871982,-0.101457269869193,0.692578159580207,0,1.3398,-1.7776,-0.5982,0.1225,0.0020607196832363,0.0368170266275909,0.0151891824881999,0.0386741468791532,0.040599774493429,-1.42851251088283,-0.708923802430422,-0.151053262039204,0.685781539693332
"G2P",1701,4,1,-1.72858537642743,-0.423853294688832,-0.13156922588565,-1.46000123011183,-0.758776210871982,-0.101457269869193,0.692578159580207,1,1.5229,-2.7527,-0.8188,-0.1031,0.0149440309412514,0.0185734429301412,0.0332704962698763,0.313703864679804,0.186216600600193,-1.99290223152907,-1.0010558524691,-0.314366739561936,0.617564064028717
"G2P",1701,4,1,-1.72858537642743,-0.423853294688832,-0.13156922588565,-1.46000123011183,-0.758776210871982,-0.101457269869193,0.692578159580207,2,1.4461,-1.6579,-0.4734,-0.048,0.00901226207426031,0.0233653678626031,0.0113240646275148,0.0680541115741363,0.0690986938325065,-1.43823976626668,-0.665609150154279,-0.176582413897669,0.631520820694363
"G2P",1701,4,1,-0.710452263430695,0.985221174253625,1.69638964572811,-0.883138686706128,0.0129126396700339,0.791866355441493,1.52953290723988,0,1.1704,-0.7501,0.884,1.9234,0.00184780689547112,0.0299852560136602,0.0111883686195823,0.0861677739557319,0.0163643990272964,-0.895390953713215,0.0346851045673843,0.773718616219558,1.35998632850543
