"mode", "seed", "ncat", "p11", "p12", "p13", "th10", "th11", "th12", "info", "p21", "p22", "p23", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "dth0", "dth1", "dth2"
"Gn2P", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.741942678713923, 0.09569821681962, 0.902920494816857, 1, 1.4978, 0.079, 0.2755, 0.0237176290566422, 0.00673745257815454, 0.0202079782815837, 0.0937612244851864, 0.0188301165709726, -0.629034521147541, 0.122328023055356, 0.789271460392025, -0.112908157566382, -0.0266298062357358, 0.113649034424832
"Gn2P", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.741942678713923, 0.09569821681962, 0.902920494816857, 2, 1.3724, -0.1401, 0.5055, 0.00808517119954169, 0.0176131577278681, 0.00763634375285162, 0.0319400070700726, 0.0148196203384951, -0.704045932556365, 0.11665632489154, 0.868495409608187, -0.0378967461575579, -0.0209581080719199, 0.0344250852086703
"Gn2P", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.17612689360862, -0.323938307048028, 0.613691640650246, 0, 1.1603, -1.3329, 0.0345, 0.00119087766475089, 0.0155829893426113, 0.00662118854002295, 0.0131999657718411, 0.0117169886424878, -1.1607012974939, -0.340508631296405, 0.616884230185803, -0.0154255961147181, 0.0165703242483777, -0.00319258953555768
"Gn2P", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.17612689360862, -0.323938307048028, 0.613691640650246, 1, 1.2344, -1.0011, -0.2948, 0.0183172057130034, 0.00258891388612782, 0.0112017532399593, 0.100044431941456, 0.0407019729371361, -1.04885966923832, -0.381499589191068, 0.511142055148419, -0.127267224370295, 0.0575612821430405, 0.102549585501826
"Gn2P", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.17612689360862, -0.323938307048028, 0.613691640650246, 2, 1.1933, -1.2487, -0.0803, 0.00554618311231225, 0.0101333011577129, 0.00524266711321994, 0.0358782758006211, 0.0290690857674974, -1.14226522077386, -0.365048202386209, 0.581674213498897, -0.0338616728347578, 0.0411098953381815, 0.0320174271513483
"Gn2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804133, 1.23833303651087, 0, 1.2117, 0.2961, 1.3632, 0.00160359838452054, 0.0234133039981607, 0.00963211051853639, 0.0262891767165505, 0.0236912046696206, -0.507666267016633, 0.466403119756867, 1.2076755982051, 0.00330719767088994, -0.0335044229527343, 0.0306574383057687
"Gn2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804133, 1.23833303651087, 1, 1.3849, 0.6446, 1.0214, 0.0196371233073986, 0.00607239909718505, 0.0143938372321456, 0.108045343779996, 0.0780539471066912, -0.403312749016483, 0.543283647399167, 1.12596670361858, -0.10104632032926, -0.110384950595035, 0.112366332892291
"Gn2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804133, 1.23833303651087, 2, 1.2981, 0.4615, 1.2442, 0.00812563594264392, 0.0131873368917371, 0.00655078663708563, 0.0601524621504757, 0.060417326359169, -0.459838870786268, 0.518341699143591, 1.19867951989838, -0.0445201985594752, -0.0854430023394583, 0.0396535166124956
"Gn2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 0, 1.3857, -0.1677, 0.4803, 0.00192252102975453, 0.0315905306572978, 0.0134942875954593, 0.0074938315874509, 0.00842190514665473, -0.718620737439099, 0.100432704937154, 0.860339062475881, -0.0000868874936185149, -0.0119103724794189, 0.00515829560496339
"Gn2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 1, 1.6794, 0.1405, 0.1738, 0.0227240106877857, 0.00857202399909869, 0.0262950862427631, 0.0809161711742992, 0.0194349349466592, -0.620764924204256, 0.116007481043139, 0.769091578929496, -0.0979427007284623, -0.0274851485854043, 0.0964057791513484
"Gn2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 2, 1.5044, -0.0464, 0.3748, 0.00807826645073806, 0.0214792346923908, 0.00901874833356572, 0.0287262765826947, 0.0171094328846987, -0.684933739710253, 0.112718724487788, 0.838121160597918, -0.0337738852224646, -0.0241963920300531, 0.0273761974829265
"Gn2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 0, 1.3106, 0.3446, 1.1079, 0.00190688720151375, 0.0303036232480786, 0.0126728175296245, 0.0308020878170542, 0.0327452068400449, -0.502344802020365, 0.445131699472172, 1.13689890846842, 0.00304488974452727, -0.0463087156159037, 0.026316104311193
"Gn2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 1, 1.5852, 0.6673, 0.7867, 0.0205685655061381, 0.00846221904811978, 0.0208021908779018, 0.104478949994692, 0.0854052808543412, -0.403011333332575, 0.519604290338761, 1.0689391487133, -0.0962885789432628, -0.120781306482493, 0.0942758640663104
"Gn2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 2, 1.4439, 0.5071, 1.0022, 0.00858041947065992, 0.0174548747247886, 0.00800342794649374, 0.0669933537912125, 0.0736812206216841, -0.454319839766609, 0.503023965351658, 1.13906388673867, -0.0449800725092282, -0.10420098149539, 0.024151126040947
"Gn2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 0, 1.091, -1.7105, 0.1612, 0.000739211117639552, 0.0073371472882262, 0.0038236385476853, 0.00527955152863487, 0.00586150962004669, -1.28049493148719, -0.358892216224639, 0.644887683243032, 0.00214463530715614, 0.00828942640065039, -0.00321044270748316
"Gn2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 1, 1.1216, -1.9598, -0.0416, 0.00829165850295032, 0.00497577382618723, 0.00882183306890242, 0.113721791811865, 0.0844781495570435, -1.42260038390023, -0.470072934651742, 0.580712213788615, 0.144250087720197, 0.119470144827754, 0.0609650267469339
"Gn2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 2, 1.0919, -1.7126, 0.1213, 0.00166740086417815, 0.00618915315992895, 0.00361904639050135, 0.0136451967017633, 0.0146065853884792, -1.28221209264748, -0.371259620980337, 0.63086261924252, 0.00386179646744145, 0.0206568311563479, 0.0108146212930286
"Gn2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 0, 1.1539, 0.1604, 1.5119, 0.00127455733895209, 0.0166882067157275, 0.00703484219250274, 0.0186037921489179, 0.0153542241087969, -0.545732950090311, 0.437690013236118, 1.23916218925848, 0.00304491502622717, -0.0217141519743765, 0.0236120169294609
"Gn2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 1, 1.2424, 0.4888, 1.1816, 0.017464038898882, 0.00308145372263283, 0.0107895028785113, 0.101776652419496, 0.0556537921312462, -0.44570860506512, 0.494682208891243, 1.13837259071186, -0.0969794299989637, -0.0787063476295014, 0.124401615476073
