"mode", "seed", "ncat", "p11", "p12", "p13", "th10", "th11", "th12", "a_iinfo1", "method", "p21", "p22", "p23", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "a_iinfo2", "difai", "dth0", "dth1", "dth2"
"G2P", 1701, 3, 1, 0.0487127321259882, 0.559424674667953, -0.685848504056145, 0.165746392912576, 0.964542463165855, 0.975645173242514, 1, 1.3677, 0.0439, 0.5635, 0.0869044687873032, 0.0331262881036326, 0.0388717390173387, 0.0619544885913323, 0.0228400218375076, -0.622167206032155, 0.198047061560077, 0.884439809921754, 0.963883896593577, 0.0117612766489371, -0.0636812980239901, -0.0323006686475009, 0.080102653244101
"G2P", 1701, 3, 1, 0.0487127321259882, 0.559424674667953, -0.685848504056145, 0.165746392912576, 0.964542463165855, 0.975645173242514, 2, 1.3646, 0.0365, 0.5502, 0.0881528113411798, 0.0341910031459588, 0.0386150649978072, 0.0631185084111904, 0.0179397827059643, -0.624702162816208, 0.191117076921377, 0.877540786986282, 0.960046023893182, 0.0155991493493317, -0.0611463412399372, -0.025370684008801, 0.0870016761795729
"G2P", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.741942678713923, 0.09569821681962, 0.902920494816857, 0.99254254492785, 0, 1.2486, -0.2758, 0.6269, 0.0140454074075946, 0.160949496747014, 0.0977078890004455, 0.0188506826089555, 0.00652733083385796, -0.728675075427978, 0.104929256610958, 0.874551439282909, 0.940655370342903, 0.0518871745849473, -0.013267603285945, -0.00923103979133801, 0.0283690555339484
"G2P", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.741942678713923, 0.09569821681962, 0.902920494816857, 0.99254254492785, 1, 1.3665, -0.0856, 0.437, 0.0875838594220255, 0.0327479326308011, 0.0389224482332564, 0.0592239326213068, 0.0133448954143297, -0.675286619688577, 0.114570748903016, 0.827268529122831, 0.981825533269057, 0.0107170116587937, -0.0666560590253461, -0.0188725320833956, 0.0756519656940258
"G2P", 1701, 3, 1, -0.0825501691750181, 0.433460251207046, -0.741942678713923, 0.09569821681962, 0.902920494816857, 0.99254254492785, 2, 1.3641, -0.088, 0.4264, 0.0895455016601792, 0.033408578698799, 0.0387211602446022, 0.060925607504793, 0.0103058404061502, -0.675866283511276, 0.11027287609365, 0.821943471819258, 0.976676854279257, 0.015865690648593, -0.0660763952026474, -0.0145746592740303, 0.0809770229975995
"G2P", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.17612689360862, -0.323938307048028, 0.613691640650245, 0.818558728646153, 0, 1.1295, -1.3401, 0.0421, 0.0103175501816612, 0.125394764254042, 0.0635592946070846, 0.0406171378765523, 0.0117937911605953, -1.10785410909664, -0.340617246459137, 0.610545922457304, 0.770632714634872, 0.0479260140112807, -0.0682727845119833, 0.0166789394111098, 0.00314571819294174
"G2P", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.17612689360862, -0.323938307048028, 0.613691640650245, 0.818558728646153, 1, 1.1921, -1.1196, -0.1452, 0.0758658136095144, 0.0305498845343934, 0.0329113383811713, 0.0796829784170235, 0.027139451079681, -1.0568596627728, -0.362319286840274, 0.555809353314955, 0.806516727123246, 0.0120420015229071, -0.119267230835823, 0.038380979792246, 0.0578822873352908
"G2P", 1701, 3, 1, -1.23928623843075, -0.0521993903231151, -1.17612689360862, -0.323938307048028, 0.613691640650245, 0.818558728646153, 2, 1.1799, -1.1076, -0.1087, 0.070212949221787, 0.0351381584334303, 0.0317407092520803, 0.081128198531368, 0.0150425600474556, -1.04539115834458, -0.345211699479951, 0.566777206941163, 0.802553068493257, 0.0160056601528963, -0.130735735264038, 0.0212733924319234, 0.0469144337090828
"G2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804132, 1.23833303651087, 0.80765683283488, 0, 1.1838, 0.2901, 1.3665, 0.0127518478407802, 0.151332185487068, 0.081126785931312, 0.0527208392078794, 0.0230859138090952, -0.503829459058893, 0.465547109212731, 1.15305548178226, 0.758886683555267, 0.0487701492796138, -0.000529610286849835, -0.0326484124085988, 0.0852775547286115
"G2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804132, 1.23833303651087, 0.80765683283488, 1, 1.2958, 0.4792, 1.1518, 0.0773590304057617, 0.0349227356069319, 0.0369889556577825, 0.0842883618694752, 0.0514850214410485, -0.451061279474239, 0.505709512385133, 1.12356581745786, 0.792555869556747, 0.0151009632781334, -0.053297789871504, -0.0728108155810004, 0.114767219053009
"G2P", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.504359069345743, 0.432898696804132, 1.23833303651087, 0.80765683283488, 2, 1.2848, 0.4496, 1.1249, 0.0753648036784328, 0.0402728977769199, 0.0359210467478194, 0.085964367444422, 0.0373147215779423, -0.460274216705033, 0.485669682135835, 1.10626727151053, 0.793160608431492, 0.0144962244033886, -0.0440848526407099, -0.052770985331702, 0.132065765000347
"G2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 1.04706978345436, 0, 1.3479, -0.1695, 0.4821, 0.0152841402615215, 0.164180329408174, 0.112514687495165, 0.0163907395392471, 0.00826176342110745, -0.707017574217438, 0.100206230336983, 0.842414934625934, 1.0058754240357, 0.0411943594186621, -0.0116900507152797, -0.0116838978792481, 0.0230824234549105
"G2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 1.04706978345436, 1, 1.4948, -0.0093, 0.3222, 0.0806902086952231, 0.0309101103963928, 0.0371366754704759, 0.0496266534159943, 0.0140844107732863, -0.662527006152352, 0.10844069719135, 0.803566662883653, 1.03591165524004, 0.0111581282143192, -0.056180618780366, -0.0199183647336152, 0.0619306951971922
"G2P", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.718707624932718, 0.0885223324577351, 0.865497358080845, 1.04706978345436, 2, 1.4971, -0.0093, 0.3163, 0.0821741505526516, 0.0311984307549589, 0.0371090891831303, 0.0502358830953008, 0.0127197845534289, -0.662836447698703, 0.106510824283658, 0.801265297804001, 1.03531227587677, 0.0117575075775944, -0.0558711772340151, -0.017988491825923, 0.0642320602768444
"G2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 0.881122605450763, 0, 1.2821, 0.3413, 1.109, 0.0147675892586487, 0.16838723501566, 0.101867834381733, 0.0458330171398672, 0.0319171824894213, -0.497901771017325, 0.443960696205545, 1.09792620435638, 0.834743252918589, 0.0463793525321741, -0.00139814125851229, -0.0451377123492766, 0.0652888084232304
"G2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 0.881122605450763, 1, 1.4346, 0.5121, 0.9277, 0.0764731929713923, 0.0341299332294026, 0.0380648212463559, 0.0755229575811418, 0.0598280456658388, -0.449293192684311, 0.483432617447175, 1.07689184517835, 0.866415333515901, 0.0147072719348612, -0.0500067195915265, -0.0846096335909061, 0.0863231676012639
"G2P", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.499299912275838, 0.398822983856269, 1.16321501277961, 0.881122605450763, 2, 1.433, 0.5002, 0.9089, 0.0773684988566549, 0.0363764442293293, 0.0376283261740231, 0.0748976313591886, 0.0525099269947936, -0.45346972070575, 0.473083234771527, 1.06722556427457, 0.868093601300681, 0.0130290041500813, -0.0458301915700874, -0.0742602509152582, 0.0959894485050452
"G2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 0.717994748061266, 0, 1.0685, -1.7225, 0.1704, 0.0066392957721896, 0.0799566136432481, 0.0370792719542207, 0.0443752366118572, 0.00653992172603934, -1.20206521002572, -0.359851635825812, 0.640086847144712, 0.684604517445146, 0.0333902306161206, -0.0762850861543189, 0.0092488460018233, 0.00159039339083678
"G2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 0.717994748061266, 1, 1.0816, -1.4947, 0.05, 0.0537230645095125, 0.0200269549022801, 0.0220932211834259, 0.087641620807203, 0.00569087253269923, -1.13210106622471, -0.358650898941468, 0.601808057320349, 0.710860979499888, 0.00713376856137782, -0.146249229955329, 0.00804810911747977, 0.0398691832151997
"G2P", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.27835029618004, -0.350602789823989, 0.641677240535549, 0.717994748061266, 2, 1.0766, -1.5308, 0.0762, 0.0438017157775449, 0.0246412240094682, 0.0204305937372864, 0.0813342924900322, 0.00410108352532656, -1.14130137433092, -0.35640259776593, 0.609587418903227, 0.705383808787646, 0.0126109392736202, -0.137048921849115, 0.00579980794194168, 0.0320898216323213
"G2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 0.772884975039204, 0, 1.126, 0.1526, 1.5186, 0.0104727696457339, 0.127131050963045, 0.0632038674434178, 0.052954738935223, 0.0151099468654127, -0.541688548447953, 0.437344553045545, 1.17358343780328, 0.72615665790652, 0.0467283171326843, -0.000999486616130363, -0.0213686917838034, 0.0891907683846589
"G2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 0.772884975039204, 1, 1.1973, 0.3346, 1.2873, 0.072784045915438, 0.0315440272508253, 0.0322837637994774, 0.0877686783105358, 0.0350955948922375, -0.490411398736282, 0.465608527537896, 1.12893185709877, 0.759478720536108, 0.0134062545030963, -0.0522766363278016, -0.0496326662761543, 0.133842349089164
"G2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 0.772884975039204, 2, 1.1837, 0.2927, 1.2742, 0.0659676496304572, 0.0374972537610284, 0.0310263151400582, 0.0896657296062784, 0.0206797563824625, -0.502927051179728, 0.445221453204392, 1.11552072164529, 0.758558526172572, 0.0143264488666323, -0.0397609838843557, -0.0292455919426501, 0.147253484542644
"G2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 0.93450596541453, 0, 1.3044, -0.9544, -0.2289, 0.0149906953780009, 0.168065223380316, 0.105763655315642, 0.0377061235833372, 0.0278429089302748, -1.03905036769805, -0.368247412654566, 0.541475955471469, 0.889280702000822, 0.045225263413708, -0.0520189748241029, 0.0393758194251136, 0.00297092071517979
"G2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 0.93450596541453, 1, 1.4561, -0.7804, -0.3971, 0.0782578417067512, 0.0331923517606209, 0.0378768995731748, 0.0679951221315026, 0.0503244384691475, -1.01254426980046, -0.400041096631331, 0.493078358195402, 0.920695039075298, 0.0138109263392321, -0.0785250727216904, 0.0711695034018788, 0.0513685179912471
"G2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 0.93450596541453, 2, 1.4558, -0.7658, -0.3884, 0.0792380182579859, 0.0346548886290572, 0.0376232942474276, 0.0675099402601653, 0.044806143622926, -1.00537229674852, -0.392237049218631, 0.496346861272427, 0.92169111507903, 0.0128148503355, -0.0856970457736341, 0.0633654559891788, 0.0481000149142221
"G2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 0.913943864217052, 0, 1.1995, -0.0594, 0.9971, 0.0129222114668445, 0.152874316153966, 0.0858123322360692, 0.0312075679250466, 0.0138212411237525, -0.632473263835444, 0.267899315376229, 1.00990167498438, 0.861124180552456, 0.0528196836645964, -0.00597066161540494, -0.0195461866460396, 0.0500403304831383
"G2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 0.913943864217052, 1, 1.3023, 0.1382, 0.7923, 0.0851882770960803, 0.0334142898092968, 0.0380880663089959, 0.0699423096322659, 0.0303858997982909, -0.575458906409164, 0.291325280329842, 0.965803482038994, 0.901523446741564, 0.0124204174754888, -0.0629850190416846, -0.0429721515996529, 0.0941385234285217
"G2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 0.913943864217052, 2, 1.2947, 0.1199, 0.7736, 0.0848102864653058, 0.0359835018560189, 0.0374469405768979, 0.0713306249260844, 0.0215054200807694, -0.581349552595243, 0.278766385472944, 0.954683083947477, 0.897376867947744, 0.0165669962693089, -0.0570943728556061, -0.0304132567427548, 0.105258921520038
"G2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 0.654949019899714, 0, 1.0429, -1.3096, 1.1532, 0.00360893620508945, 0.0429357677874626, 0.0200863523156889, 0.0124556985753457, 0.000321586497534939, -1.03780220778895, -0.0315702734033695, 0.982136621219945, 0.634639611629911, 0.0203094082698033, -0.0177037125000894, 0.000454791986289973, 0.0123209175373828
"G2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 0.654949019899714, 1, 1.0291, -1.2105, 1.0625, 0.0312590496183711, 0.0121280858954077, 0.013742870405412, 0.047279384592095, 0.0000781617174398773, -0.993355772189242, -0.0310049440562176, 0.94113430278194, 0.651779128679402, 0.00316989122031197, -0.062150148099796, -0.000110537360861848, 0.0533232359753884
"G2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 0.654949019899714, 2, 1.0266, -1.2301, 1.0807, 0.0258107290209194, 0.0147997055935549, 0.0124608082007784, 0.0431805378735221, 0.0000962346986152716, -0.998524868191198, -0.0309793850011269, 0.946013573883169, 0.644270574267208, 0.0106784456325061, -0.0569810520978404, -0.000136096415952604, 0.0484439648741594
"G2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 0.899313367617628, 0, 1.2602, 0.2327, 1.0663, 0.0144576405913692, 0.166635482612656, 0.0989459237838917, 0.0411288731047393, 0.0260803272907898, -0.534378820277555, 0.391419740540429, 1.06869658728186, 0.850157114305772, 0.0491562533118565, -0.00248419064335859, -0.0368831525657641, 0.0608951103312512
"G2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 0.899313367617628, 1, 1.4015, 0.4123, 0.8771, 0.0800887876201349, 0.0343192256464686, 0.0384749637257398, 0.0728337944623338, 0.0508461066752597, -0.483233953036197, 0.426443841628686, 1.04089245370608, 0.885076700650607, 0.0142366669670213, -0.0536290578847167, -0.0719072536540215, 0.0886992439070278
"G2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 0.899313367617628, 2, 1.3983, 0.3991, 0.8577, 0.0808498481029788, 0.0366645288140135, 0.0380279197616759, 0.0728105412693368, 0.0429870129010456, -0.487836990154032, 0.415329404625231, 1.03057246972652, 0.885308490445336, 0.0140048771722923, -0.049026020766882, -0.060792816650566, 0.0990192278865945
"G2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 1.02552764175983, 0, 1.3001, -0.2363, 0.5235, 0.0148923063813545, 0.165258897300628, 0.106895915469955, 0.0170149173977799, 0.00650714217243556, -0.72481612127136, 0.0892614789749016, 0.846907072714544, 0.978196543780498, 0.0473310979793283, -0.0132223839505335, -0.00920248871254829, 0.0246780267914578
"G2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 1.02552764175983, 1, 1.4361, -0.0606, 0.3482, 0.0850596298307949, 0.0321005610382772, 0.0383801818106079, 0.0539854858919951, 0.012081630457215, -0.676196976375228, 0.0971449959105267, 0.803563104666964, 1.01441249652697, 0.0111151452328533, -0.0618415288466654, -0.0170860056481733, 0.0680219948390376
"G2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 1.02552764175983, 2, 1.4366, -0.0607, 0.3407, 0.0868869545032122, 0.0324160568022254, 0.0383142706383013, 0.055104080956085, 0.0103042413072478, -0.67631757951286, 0.0946313880690283, 0.800258023540221, 1.01177377599728, 0.0137538657625473, -0.0617209257090332, -0.0145723978066749, 0.0713270759657813
"G2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 0.632477603821242, 0, 1.035, -0.571, 1.9352, 0.00351868202718179, 0.0410492137406692, 0.0182917096032246, 0.0313845731418529, 0.00234636754036777, -0.769357713581887, 0.271613797775516, 1.24201445665147, 0.613402638976484, 0.0190749648447572, -0.00207832049282575, -0.00331826479790009, 0.0542184839012403
"G2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 0.632477603821242, 1, 1.0269, -0.5084, 1.7965, 0.0274844943497664, 0.0109886460521351, 0.0122416639188506, 0.063257048686669, 0.000579732032369542, -0.743867515911404, 0.267475668074897, 1.19019678043049, 0.629832358061259, 0.00264524575998215, -0.027568518163309, 0.000819864902719125, 0.106036160122212
"G2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 0.632477603821242, 2, 1.0252, -0.5215, 1.8255, 0.0221035178735985, 0.0135700138261494, 0.0108605244465682, 0.0583703759795508, 0.000257704063288412, -0.747733975652355, 0.267931084396235, 1.19795078561216, 0.623767708488995, 0.00870989533224653, -0.0237020584223578, 0.000364448581381127, 0.0982821549405437
"G2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 0.83765387870815, 0, 1.1808, -1.2778, -0.1769, 0.0125820716250736, 0.150405563887151, 0.0807564300947545, 0.0461193442809604, 0.019678487621337, -1.11525795506852, -0.407689647378409, 0.542690922258385, 0.786704383499083, 0.0509494952090663, -0.0748541080047955, 0.0278295840810858, 0.00183262527468997
"G2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 0.83765387870815, 1, 1.2862, -1.064, -0.3696, 0.0797730532300516, 0.0343132308471524, 0.0370741793712726, 0.080039599733697, 0.0442410755393098, -1.07991956776441, -0.442426392338988, 0.488291163407566, 0.823455168380931, 0.0141987103272188, -0.110192495308904, 0.0625663290416645, 0.0562323841255086
"G2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 0.83765387870815, 2, 1.2754, -1.0396, -0.341, 0.0777232588771992, 0.0390720153052677, 0.0360762242711711, 0.0817120116650345, 0.0310684066223076, -1.06414228064472, -0.423797425303913, 0.497282879821527, 0.822373124452811, 0.0152807542553383, -0.125969782428601, 0.0439373620065894, 0.0472406677115482
"G2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 0.671914599607584, 0, 1.1728, -1.7238, -0.6556, 0.0126070579711723, 0.147274273911941, 0.0766527380144697, 0.0808403488241451, 0.0326899633094666, -1.28665494772584, -0.65923604901444, 0.385377118584088, 0.630981142190209, 0.0409334574173752, -0.13215170462203, 0.0462305894657266, -0.00203606413738988
"G2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 0.671914599607584, 1, 1.3007, -1.5, -0.8306, 0.0661375430831688, 0.0361491757764187, 0.0356474242116493, 0.103404833741751, 0.0747454109885832, -1.2810960221558, -0.718711433493919, 0.339298934517302, 0.654717246024591, 0.0171973535829923, -0.137710630192071, 0.105705973945205, 0.0440421199293968
"G2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 0.671914599607584, 2, 1.2846, -1.4658, -0.7904, 0.0624701180802459, 0.0449456283497244, 0.0340664550284907, 0.10555177960551, 0.0547996800868946, -1.25647286334498, -0.690503910341306, 0.350702647525021, 0.660652387258643, 0.0112622123489408, -0.162333789002886, 0.0774984507925932, 0.0326384069216773
"G2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 0.627473556547714, 0, 1.1008, -1.9936, -0.5773, 0.0100128438659872, 0.119634455313503, 0.0562288621441923, 0.0912692937259398, 0.0195928087411415, -1.32310410131906, -0.650750825924702, 0.40286804277856, 0.587310405019981, 0.0401631515277333, -0.155632083975435, 0.0277084158467045, -0.00107240870230457
"G2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 0.627473556547714, 1, 1.184, -1.7181, -0.7357, 0.0612700798807973, 0.0317597045257454, 0.0282554614063806, 0.116196472540087, 0.0471698499758116, -1.29298304491203, -0.689750651648894, 0.362417441674292, 0.612538048589989, 0.0149355079577252, -0.185753140382473, 0.0667082415708969, 0.0393781924019639
"G2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 0.627473556547714, 2, 1.169, -1.7222, -0.6852, 0.0506610696505211, 0.0400056121996223, 0.026931623420493, 0.116731143079819, 0.0313515055485283, -1.28312271890654, -0.667380134425541, 0.376339450907268, 0.61845819271813, 0.00901536382958368, -0.195613466387955, 0.044337724347544, 0.0254561831689875
"G2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 0.84159811685774, 0, 1.2191, 0.2983, 1.2473, 0.0136961529948035, 0.160766254392757, 0.0901323383266298, 0.0489304715010248, 0.0260474789934371, -0.50565929984291, 0.449660314477486, 1.12484722716063, 0.792083543528604, 0.0495145733291353, -0.00103874638915469, -0.036836698058147, 0.0763187513396919
"G2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 0.84159811685774, 1, 1.3485, 0.4841, 1.0443, 0.0786192797870896, 0.0351149163865845, 0.0381470778641661, 0.0802665613508692, 0.0547064635004452, -0.453450125193477, 0.490190239051137, 1.09866121167997, 0.826499305047302, 0.0150988118104376, -0.0532479210385882, -0.0773666226317983, 0.102504766820357
"G2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 0.84159811685774, 2, 1.3412, 0.4626, 1.0193, 0.07826232664743, 0.0391496432735994, 0.037350400100139, 0.0808283169086829, 0.0432379738070341, -0.460431101828898, 0.473971345386779, 1.08403367919484, 0.827250660796929, 0.0143474560608109, -0.0462669444031675, -0.0611477289674403, 0.117132299305487
