"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "th10", "th11", "th12", "th13", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3"
"P2G", 1703, 4, 1, -2.18547442188002, 0.0742001241044672, 0.155819540641819, -1.28091125988149, -0.434309781699418, 0.060804427212985, 0.614494918968352, 0.595292705916824, 2, 0.5543, -2.654, 1.0423, -0.9179, 0.0683398791646992, 0.111507367371361, 0.0516205969132208, 0.0970726280100895, 0.0407031195986012, -1.10605250737205, -0.50401691018002, 0.0713471059125794, 0.660825959004274, 0.589805616068636, 0.00548708984818791, -0.174858752509437, 0.0697071284806025, -0.0105426786995943, -0.0463310400359225
"P2G", 1703, 4, 1, -0.860839512221541, 0.0643725648517224, 0.37663073895532, -0.853459152823824, -0.201638525147392, 0.115998875094036, 0.687822939281167, 0.699590627219558, 0, 0.5341, -0.4737, 1.0671, -1.1383, 0.0244623598488383, 0.151038995081769, 0.0734306007814156, 0.0681923735563639, 0.0742905797515225, -0.823331806392588, -0.298989754172439, 0.200141664011238, 0.72152563238666, 0.726815793763739, -0.0272251665441811, -0.0301273464312363, 0.0973512290250469, -0.084142788917202, -0.033702693105493
"P2G", 1703, 4, 1, -0.860839512221541, 0.0643725648517224, 0.37663073895532, -0.853459152823824, -0.201638525147392, 0.115998875094036, 0.687822939281167, 0.699590627219558, 1, 0.6246, -1.3162, -0.1443, 0.5186, 0.150576157316324, 0.028047633972886, 0.0704799171304915, 0.161651275354427, 0.133785714247278, -1.04192454628877, -0.42513655335167, 0.177191059225363, 0.811554433861125, 0.702836002378822, -0.00324537515926404, 0.18846539346495, 0.223498028204278, -0.0611921841313267, -0.123731494579958
"P2G", 1703, 4, 1, -0.860839512221541, 0.0643725648517224, 0.37663073895532, -0.853459152823824, -0.201638525147392, 0.115998875094036, 0.687822939281167, 0.699590627219558, 2, 0.558, -0.8141, 0.1714, -0.0187, 0.0848796183137464, 0.0652143632159263, 0.046796269504524, 0.0932658567878815, 0.0951418670267949, -0.905574984178677, -0.347798702622836, 0.192111470006965, 0.757980588241705, 0.687638772959765, 0.0119518542597929, 0.0521158313548529, 0.146160177475444, -0.0761125949129294, -0.0701576489605377
"P2G", 1703, 4, 1, -2.02544818810955, 0.577816851468569, 1.35198079200656, -1.23488177266916, -0.275624781287694, 0.488666071346213, 1.02117089286626, 0.650071880906027, 0, 0.7454, -2.2382, 1.0233, 0.8495, 0.0182495698443986, 0.159891616002746, 0.0709027907288754, 0.0806483783915131, 0.026724983588199, -1.12575259371233, -0.293176060783627, 0.445833527277197, 1.13055458363213, 0.684475621161096, -0.0344037402550691, -0.10912917895683, 0.0175512794959328, 0.0428325440690157, -0.109383690765865
"P2G", 1703, 4, 1, -2.02544818810955, 0.577816851468569, 1.35198079200656, -1.23488177266916, -0.275624781287694, 0.488666071346213, 1.02117089286626, 0.650071880906027, 1, 0.8125, -2.1411, 0.5079, 1.8355, 0.0989590531762757, 0.0596632022861339, 0.0540919543686239, 0.142677935775087, 0.0280310536230094, -1.20538301297258, -0.318687944735436, 0.511088913617459, 1.30081455308918, 0.649165177964327, 0.000906702941699922, -0.0294987596965803, 0.0430631634477415, -0.0224228422712461, -0.279643660222925
"P2G", 1703, 4, 1, -2.02544818810955, 0.577816851468569, 1.35198079200656, -1.23488177266916, -0.275624781287694, 0.488666071346213, 1.02117089286626, 0.650071880906027, 2, 0.7541, -2.1524, 0.5961, 1.4282, 0.0679998592835009, 0.0727932795489265, 0.0391214006976852, 0.0950661432475026, 0.0334414284787243, -1.14978261041051, -0.31846151867878, 0.449678876707716, 1.18102530017053, 0.649575439939203, 0.000496440966824219, -0.0850991622586577, 0.042836737391086, 0.0389871946384968, -0.159854407304273
"P2G", 1703, 4, 1, 0.175784042068986, 0.729150054900141, 0.913520843095702, -0.509210431613851, 0.235052085082554, 0.428855926408125, 0.871617337767839, 0.595395810390177, 0, 0.4714, 1.361, 1.6845, -1.3505, 0.025268561427009, 0.125401746426709, 0.0692132580180933, 0.115191639329379, 0.126695152133719, -0.487527359946595, 0.0234019424076123, 0.486814548098391, 0.93833551194904, 0.614022572771849, -0.0186267623816717, -0.0216830716672556, 0.211650142674942, -0.0579586216902664, -0.0667181741812006
"P2G", 1703, 4, 1, 0.175784042068986, 0.729150054900141, 0.913520843095702, -0.509210431613851, 0.235052085082554, 0.428855926408125, 0.871617337767839, 0.595395810390177, 1, 0.527, 0.7153, 0.0428, 1.3712, 0.143166991690145, 0.0181957306934011, 0.0793152925431574, 0.163734078416667, 0.149555793580616, -0.576647441368666, -0.00362361022012895, 0.529527266184469, 1.0602620760315, 0.597933022466982, -0.00253721207680491, 0.0674370097548153, 0.238675695302683, -0.100671339776345, -0.188644738263664
"P2G", 1703, 4, 1, 0.175784042068986, 0.729150054900141, 0.913520843095702, -0.509210431613851, 0.235052085082554, 0.428855926408125, 0.871617337767839, 0.595395810390177, 2, 0.4786, 0.5549, 1.2483, -0.2173, 0.0812634679903267, 0.0526772713450427, 0.0410363397142712, 0.135843520834513, 0.147653041170129, -0.548472923316484, -0.0166791205775076, 0.473974235300354, 0.954490998576352, 0.575331542046953, 0.0200642683432244, 0.0392624917026327, 0.251731205660062, -0.0451183088922293, -0.0828736608085122
