"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"P2G",1702,4,1,0.526457900584996,1.02344223142828,1.42730645060284,-0.406489147377366,0.4011080137943,0.62714261646668,1.04630990914809,1,0.5805,0.9412,0.5082,2.3677,0.0172772475743354,0.0027667495845728,0.0125178615648001,0.20161172062159,0.149757765670039,-0.461173814691515,0.191727273039375,0.780249998837245,1.35014632170144
"P2G",1702,4,1,0.526457900584996,1.02344223142828,1.42730645060284,-0.406489147377366,0.4011080137943,0.62714261646668,1.04630990914809,2,0.5195,0.7772,1.3562,0.8019,0.0123862639818596,0.00772270937455132,0.00475014448987646,0.15064033371875,0.151029172432283,-0.453134246001591,0.145123467123109,0.681006747781367,1.18831287590999
"P2G",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.436291854346021,0.36541235310209,0.562866342453784,0.963315440926537,0,0.4902,1.5714,1.8189,-0.9548,0.00372248525867471,0.0209990439667866,0.0108078769808239,0.131488703739324,0.139664798868413,-0.416106023877753,0.127838648871801,0.608445978116682,1.06446325832085
"P2G",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.436291854346021,0.36541235310209,0.562866342453784,0.963315440926537,1,0.4762,1.7909,-0.6025,1.5264,0.018226770358229,0.0080351387471197,0.0113328166985013,0.163193136851444,0.179115774724039,-0.484294840772452,0.0552195733564049,0.55759171842704,1.05262574655148
"P2G",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.436291854346021,0.36541235310209,0.562866342453784,0.963315440926537,2,0.4869,0.6923,1.6478,0.0183,0.0122609073126019,0.00854475912538052,0.00605503743313459,0.154078987093169,0.164461095151499,-0.477321992360064,0.0817291530237101,0.58867714345998,1.07347672892684
"P2G",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.31361874750806,-0.508123568457305,0.116507754614564,0.756937272083258,0,0.6796,-2.5795,0.4013,0.0091,0.00223837575237154,0.0162987712506234,0.00839705939793947,0.0421682714866653,0.0145243614799564,-1.23787196454414,-0.5329956041,0.120283078731754,0.784180732254606
"P2G",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.31361874750806,-0.508123568457305,0.116507754614564,0.756937272083258,1,0.7356,-2.4944,-0.2109,0.789,0.0141852625361229,0.00656921716576098,0.00507820826602663,0.0741863251273331,0.0428787861892616,-1.33155232978359,-0.576000671433893,0.146648587494544,0.884126340226582
"P2G",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.31361874750806,-0.508123568457305,0.116507754614564,0.756937272083258,2,0.7235,-2.5175,-0.1709,0.6257,0.0117613174703455,0.00737811213862117,0.00455499178204273,0.0588252675741387,0.0433436292673516,-1.32404926114366,-0.582872961839484,0.123474732667716,0.846919727105205
"P2G",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.478281934604079,0.175629493734364,0.633271305228074,1.43326346629868,0,0.5207,3.1216,-2.4178,3.7298,0.00207897989493277,0.0112782838379257,0.00513601690192943,0.113658398698428,0.0458518108012075,-0.48343487896002,0.0985459472563699,0.652383932562484,1.22033341233264
"P2G",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.478281934604079,0.175629493734364,0.633271305228074,1.43326346629868,1,0.5031,0.3718,0.2868,3.1578,0.021284282379862,0.0192087966527819,0.0104183842245691,0.128176073732682,0.0678849812474195,-0.545071968779311,0.0581225529131229,0.637422316637445,1.21547824455926
"P2G",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.478281934604079,0.175629493734364,0.633271305228074,1.43326346629868,2,0.543,1.6944,-0.9736,3.5824,0.00610550479605981,0.00993862243218057,0.00461691039841601,0.0954458704004766,0.0492660409503896,-0.50344426351943,0.10213998252117,0.676638575310731,1.26436975553123
"P2G",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.54045080273187,-0.565352447364622,0.00414103157378623,0.594850838998632,0,0.5389,-4.7244,2.1133,-2.1138,0.00148809610932825,0.00766006357765961,0.00388052001830712,0.169815743277584,0.00614632639479509,-1.20099830581052,-0.574620633672274,0.0093786557509022,0.597717371586926
"P2G",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.54045080273187,-0.565352447364622,0.00414103157378623,0.594850838998632,1,0.5275,-3.2442,1.6127,-1.5275,0.00652543829514645,0.00483084375066071,0.00539359654649493,0.217111690112819,0.0378233565014399,-1.11224689034098,-0.517586845031464,0.0489770229741743,0.624843078938405
"P2G",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.54045080273187,-0.565352447364622,0.00414103157378623,0.594850838998632,2,0.5649,-4.3084,0.9645,-0.973,0.00705615427531853,0.00608588374890991,0.00289116912592137,0.14793291304406,0.0192496752795344,-1.24799024884557,-0.598183879394016,0.00995025406925276,0.624713214527395
"P2G",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-0.903664518538666,-0.275953687672799,0.420178985498247,1.25504050811558,0,0.7424,-0.6434,-0.405,2.2473,0.0020658293635805,0.0178817490600887,0.00865608059659124,0.0379675216726648,0.0129538614136328,-0.959160925324112,-0.264226306876218,0.439306873939546,1.20831929168032
"P2G",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-0.903664518538666,-0.275953687672799,0.420178985498247,1.25504050811558,1,0.793,-1.2982,0.0058,2.2763,0.0123022227836321,0.00613416416925843,0.00533325390588383,0.0915916828607396,0.0368033187199397,-1.0699955650878,-0.295976096625155,0.480698039903855,1.29778013404415
"P2G",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-0.903664518538666,-0.275953687672799,0.420178985498247,1.25504050811558,2,0.7726,-1.1341,-0.0255,2.2578,0.00993428066357537,0.00694607359033584,0.00469993598522344,0.0679158308201304,0.0345303977875969,-1.02395848409778,-0.272344399369795,0.47987838375363,1.27510433227519
"P2G",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.807017173346677,-0.0897377598025276,0.312794645511632,0.844878576522947,0,0.6109,-0.4683,0.9552,-0.1061,0.00346436817841472,0.0293373534228298,0.0120403335036487,0.0647477921004729,0.0598090605307419,-0.775949388447276,-0.179972914517496,0.363676744704527,0.916100257942856
"P2G",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.807017173346677,-0.0897377598025276,0.312794645511632,0.844878576522947,1,0.6814,-1.1201,0.1005,1.1859,0.0202947006866478,0.00443373013446344,0.0107874634365117,0.158745190053276,0.12094577885971,-0.970951018135605,-0.295608876893035,0.35153386878536,1.01820541149369
